pos_x,pos_y,pos_z,pos_accuracy,time_ms_pos,pos_epoch,parsed_pos_epoch
0.0,0.0,0.0,0.0,0.0,0.0,946699823.207
0.0,0.0,0.0,0.0,0.0,0.0,946699823.207
0.0,0.0,0.0,0.0,0.0,0.0,946699823.207
0.0,0.0,0.0,0.0,0.0,0.0,946699823.207
0.0,0.0,0.0,0.0,0.0,0.0,946699823.207
0.0,0.0,0.0,0.0,0.0,0.0,946699822.707
0.0,0.0,0.0,0.0,0.0,0.0,946699822.707
0.0,0.0,0.0,0.0,0.0,0.0,946699822.707
0.0,0.0,0.0,0.0,0.0,0.0,946699822.707
0.0,0.0,0.0,0.0,0.0,0.0,946699822.707
0.0,0.0,0.0,0.0,0.0,0.0,946699824.207
0.0,0.0,0.0,0.0,0.0,0.0,946699825.707
0.0,0.0,0.0,0.0,0.0,0.0,946699826.207
0.0,0.0,0.0,0.0,0.0,0.0,946699826.207
0.0,0.0,0.0,0.0,0.0,0.0,946699826.207
0.0,0.0,0.0,0.0,0.0,0.0,946699826.207
0.0,0.0,0.0,0.0,0.0,0.0,946699826.207
0.0,0.0,0.0,0.0,0.0,0.0,946699825.707
0.0,0.0,0.0,0.0,0.0,0.0,946699825.707
0.0,0.0,0.0,0.0,0.0,0.0,946699825.707
0.0,0.0,0.0,0.0,0.0,0.0,946699823.207
0.0,0.0,0.0,0.0,0.0,0.0,946699825.707
