blink_data,blink_tick_ms,epoch
62.0,927118.901,1582415702.003901
62.0,927118.902,1582415702.003902
62.0,927118.903,1582415702.003903
62.0,927118.904,1582415702.003904
62.0,927118.905,1582415702.003905
62.0,927118.906,1582415702.003906
62.0,927118.907,1582415702.003907
62.0,927118.908,1582415702.003908
62.0,927118.909,1582415702.003909
62.0,927118.91,1582415702.00391
62.0,927118.911,1582415702.003911
62.0,927118.912,1582415702.003912
62.0,927118.913,1582415702.003913
62.0,927118.914,1582415702.003914
62.0,927118.915,1582415702.003915
62.0,927118.916,1582415702.003916
62.0,927118.917,1582415702.003917
62.0,927118.918,1582415702.003918
62.0,927118.919,1582415702.003919
62.0,927118.92,1582415702.00392
62.0,927118.921,1582415702.003921
62.0,927118.922,1582415702.003922
62.0,927118.923,1582415702.003923
62.0,927118.924,1582415702.003924
62.0,927118.925,1582415702.003925
62.0,927118.926,1582415702.003926
62.0,927118.927,1582415702.003927
62.0,927118.928,1582415702.003928
62.0,927118.929,1582415702.003929
62.0,927118.93,1582415702.00393
62.0,927118.931,1582415702.003931
62.0,927118.932,1582415702.003932
62.0,927118.933,1582415702.003933
62.0,927118.934,1582415702.003934
62.0,927118.935,1582415702.003935
62.0,927118.936,1582415702.003936
62.0,927118.937,1582415702.003937
62.0,927118.938,1582415702.003938
62.0,927118.939,1582415702.003939
62.0,927118.94,1582415702.00394
62.0,927118.941,1582415702.003941
62.0,927118.942,1582415702.003942
62.0,927118.943,1582415702.003943
62.0,927118.944,1582415702.003944
62.0,927118.945,1582415702.003945
62.0,927118.946,1582415702.003946
62.0,927118.947,1582415702.003947
62.0,927118.948,1582415702.003948
62.0,927118.949,1582415702.003949
62.0,927118.95,1582415702.00395
62.0,927118.951,1582415702.003951
62.0,927118.952,1582415702.003952
62.0,927118.953,1582415702.003953
62.0,927118.954,1582415702.003954
62.0,927118.955,1582415702.003955
62.0,927118.956,1582415702.003956
62.0,927118.957,1582415702.003957
62.0,927118.958,1582415702.003958
62.0,927118.959,1582415702.003959
62.0,927118.96,1582415702.00396
62.0,927118.961,1582415702.003961
62.0,927118.962,1582415702.003962
