blink_data,blink_tick_ms,epoch
0.0,-0.099,1581550501.821901
0.0,-0.098,1581550501.821902
0.0,-0.097,1581550501.821903
0.0,-0.096,1581550501.821904
0.0,-0.095,1581550501.821905
0.0,-0.094,1581550501.821906
0.0,-0.093,1581550501.821907
0.0,-0.092,1581550501.821908
0.0,-0.091,1581550501.821909
0.0,-0.09,1581550501.82191
0.0,-0.089,1581550501.821911
0.0,-0.088,1581550501.821912
0.0,-0.08700000000000001,1581550501.821913
0.0,-0.08600000000000001,1581550501.821914
0.0,-0.085,1581550501.821915
0.0,-0.084,1581550501.821916
0.0,-0.083,1581550501.821917
0.0,-0.082,1581550501.821918
0.0,-0.081,1581550501.821919
0.0,-0.08,1581550501.82192
0.0,-0.079,1581550501.821921
0.0,-0.078,1581550501.821922
0.0,-0.077,1581550501.821923
0.0,-0.076,1581550501.821924
0.0,-0.075,1581550501.821925
0.0,-0.074,1581550501.821926
0.0,-0.073,1581550501.821927
0.0,-0.07200000000000001,1581550501.821928
0.0,-0.07100000000000001,1581550501.821929
0.0,-0.07,1581550501.82193
0.0,-0.069,1581550501.821931
0.0,-0.068,1581550501.821932
0.0,-0.067,1581550501.821933
0.0,-0.066,1581550501.821934
0.0,-0.065,1581550501.821935
0.0,-0.064,1581550501.821936
0.0,-0.063,1581550501.821937
0.0,-0.062,1581550501.821938
0.0,-0.061,1581550501.821939
0.0,-0.06,1581550501.82194
0.0,-0.059000000000000004,1581550501.821941
0.0,-0.058,1581550501.821942
0.0,-0.057,1581550501.821943
0.0,-0.056,1581550501.821944
0.0,-0.055,1581550501.821945
0.0,-0.054,1581550501.821946
0.0,-0.053,1581550501.821947
0.0,-0.052000000000000005,1581550501.821948
0.0,-0.051000000000000004,1581550501.821949
0.0,-0.05,1581550501.82195
0.0,-0.049,1581550501.821951
0.0,-0.048,1581550501.821952
0.0,-0.047,1581550501.821953
0.0,-0.046,1581550501.821954
0.0,-0.045,1581550501.821955
0.0,-0.044,1581550501.821956
0.0,-0.043000000000000003,1581550501.821957
0.0,-0.042,1581550501.821958
0.0,-0.041,1581550501.821959
0.0,-0.04,1581550501.82196
0.0,-0.039,1581550501.821961
0.0,-0.038,1581550501.821962
0.0,-0.037,1581550501.821963
0.0,-0.036000000000000004,1581550501.821964
0.0,-0.035,1581550501.821965
0.0,-0.034,1581550501.821966
0.0,-0.033,1581550501.821967
0.0,-0.032,1581550501.821968
0.0,-0.031,1581550501.821969
0.0,-0.03,1581550501.82197
0.0,-0.029,1581550501.821971
0.0,-0.028,1581550501.821972
0.0,-0.027,1581550501.821973
0.0,-0.026000000000000002,1581550501.821974
0.0,-0.025,1581550501.821975
0.0,-0.024,1581550501.821976
0.0,-0.023,1581550501.821977
0.0,-0.022,1581550501.821978
0.0,-0.021,1581550501.821979
0.0,-0.02,1581550501.82198
0.0,-0.019,1581550501.821981
0.0,-0.018000000000000002,1581550501.821982
0.0,-0.017,1581550501.821983
0.0,-0.016,1581550501.821984
0.0,-0.015,1581550501.821985
0.0,-0.014,1581550501.821986
0.0,-0.013000000000000001,1581550501.821987
0.0,-0.012,1581550501.821988
0.0,-0.011,1581550501.821989
0.0,-0.01,1581550501.82199
0.0,-0.009000000000000001,1581550501.821991
0.0,-0.008,1581550501.821992
0.0,-0.007,1581550501.821993
0.0,-0.006,1581550501.821994
0.0,-0.005,1581550501.821995
0.0,-0.004,1581550501.821996
0.0,-0.003,1581550501.821997
0.0,-0.002,1581550501.821998
0.0,-0.001,1581550501.821999
0.0,0.0,1581550501.822
0.0,-0.099,1581550501.722901
0.0,-0.098,1581550501.722902
0.0,-0.097,1581550501.722903
0.0,-0.096,1581550501.722904
0.0,-0.095,1581550501.722905
0.0,-0.094,1581550501.722906
0.0,-0.093,1581550501.722907
0.0,-0.092,1581550501.722908
0.0,-0.091,1581550501.722909
0.0,-0.09,1581550501.72291
0.0,-0.089,1581550501.722911
0.0,-0.088,1581550501.722912
0.0,-0.08700000000000001,1581550501.722913
0.0,-0.08600000000000001,1581550501.722914
0.0,-0.085,1581550501.722915
0.0,-0.084,1581550501.722916
0.0,-0.083,1581550501.722917
0.0,-0.082,1581550501.722918
0.0,-0.081,1581550501.722919
0.0,-0.08,1581550501.72292
0.0,-0.079,1581550501.722921
0.0,-0.078,1581550501.722922
0.0,-0.077,1581550501.722923
0.0,-0.076,1581550501.722924
0.0,-0.075,1581550501.722925
0.0,-0.074,1581550501.722926
0.0,-0.073,1581550501.722927
0.0,-0.07200000000000001,1581550501.722928
0.0,-0.07100000000000001,1581550501.722929
