blink_data,blink_tick_ms,epoch
0.0,-0.099,1581551753.362901
0.0,-0.098,1581551753.362902
0.0,-0.097,1581551753.362903
0.0,-0.096,1581551753.362904
0.0,-0.095,1581551753.362905
0.0,-0.094,1581551753.362906
0.0,-0.093,1581551753.362907
0.0,-0.092,1581551753.362908
0.0,-0.091,1581551753.362909
0.0,-0.09,1581551753.36291
0.0,-0.089,1581551753.362911
0.0,-0.088,1581551753.362912
0.0,-0.08700000000000001,1581551753.362913
0.0,-0.08600000000000001,1581551753.362914
0.0,-0.085,1581551753.362915
0.0,-0.084,1581551753.362916
0.0,-0.083,1581551753.362917
0.0,-0.082,1581551753.362918
0.0,-0.081,1581551753.362919
0.0,-0.08,1581551753.36292
0.0,-0.079,1581551753.362921
0.0,-0.078,1581551753.362922
0.0,-0.077,1581551753.362923
0.0,-0.076,1581551753.362924
0.0,-0.075,1581551753.362925
0.0,-0.074,1581551753.362926
0.0,-0.073,1581551753.362927
0.0,-0.07200000000000001,1581551753.362928
0.0,-0.07100000000000001,1581551753.362929
0.0,-0.07,1581551753.36293
0.0,-0.069,1581551753.362931
0.0,-0.068,1581551753.362932
0.0,-0.067,1581551753.362933
0.0,-0.066,1581551753.362934
0.0,-0.065,1581551753.362935
0.0,-0.064,1581551753.362936
0.0,-0.063,1581551753.362937
0.0,-0.062,1581551753.362938
0.0,-0.061,1581551753.362939
0.0,-0.06,1581551753.36294
0.0,-0.059000000000000004,1581551753.362941
0.0,-0.058,1581551753.362942
0.0,-0.057,1581551753.362943
0.0,-0.056,1581551753.362944
0.0,-0.055,1581551753.362945
0.0,-0.054,1581551753.362946
0.0,-0.053,1581551753.362947
0.0,-0.052000000000000005,1581551753.362948
0.0,-0.051000000000000004,1581551753.362949
0.0,-0.05,1581551753.36295
0.0,-0.049,1581551753.362951
0.0,-0.048,1581551753.362952
0.0,-0.047,1581551753.362953
0.0,-0.046,1581551753.362954
0.0,-0.045,1581551753.362955
0.0,-0.044,1581551753.362956
0.0,-0.043000000000000003,1581551753.362957
0.0,-0.042,1581551753.362958
0.0,-0.041,1581551753.362959
0.0,-0.04,1581551753.36296
0.0,-0.039,1581551753.362961
0.0,-0.038,1581551753.362962
0.0,-0.037,1581551753.362963
0.0,-0.036000000000000004,1581551753.362964
0.0,-0.035,1581551753.362965
0.0,-0.034,1581551753.362966
0.0,-0.033,1581551753.362967
0.0,-0.032,1581551753.362968
0.0,-0.031,1581551753.362969
0.0,-0.03,1581551753.36297
0.0,-0.029,1581551753.362971
0.0,-0.028,1581551753.362972
0.0,-0.027,1581551753.362973
0.0,-0.026000000000000002,1581551753.362974
0.0,-0.025,1581551753.362975
0.0,-0.024,1581551753.362976
0.0,-0.023,1581551753.362977
0.0,-0.022,1581551753.362978
0.0,-0.021,1581551753.362979
0.0,-0.02,1581551753.36298
0.0,-0.019,1581551753.362981
0.0,-0.018000000000000002,1581551753.362982
0.0,-0.017,1581551753.362983
0.0,-0.016,1581551753.362984
0.0,-0.015,1581551753.362985
0.0,-0.014,1581551753.362986
0.0,-0.013000000000000001,1581551753.362987
0.0,-0.012,1581551753.362988
