temple_temp,temple_therm,temple_tick_ms,nose_temp,nose_therm,nose_tick_ms,nose_epoch,temple_epoch
1921.0,1899.0,36115.0,1940.0,1861.0,36065.0,946684841.944,946684841.994
1919.0,1899.0,36216.0,1941.0,1862.0,36165.0,946684842.544,946684842.595
1918.0,1898.0,36315.0,1940.0,1865.0,36265.0,946684842.644,946684842.694
1919.0,1899.0,36415.0,1941.0,1862.0,36365.0,946684842.744,946684842.794
1917.0,1899.0,36515.0,1942.0,1861.0,36465.0,946684842.844,946684842.894
1918.0,1898.0,36615.0,1941.0,1861.0,36565.0,946684842.944,946684842.994
1918.0,1900.0,36716.0,1943.0,1861.0,36665.0,946684843.544,946684843.595
1917.0,1897.0,36815.0,1941.0,1861.0,36765.0,946684843.644,946684843.694
1918.0,1899.0,36915.0,1943.0,1861.0,36865.0,946684843.744,946684843.794
1917.0,1899.0,37015.0,1944.0,1861.0,36965.0,946684843.844,946684843.894
1917.0,1899.0,37115.0,1943.0,1862.0,37065.0,946684843.944,946684843.994
1916.0,1899.0,37216.0,1944.0,1861.0,37165.0,946684843.544,946684843.595
1917.0,1897.0,37315.0,1943.0,1860.0,37265.0,946684843.644,946684843.694
1915.0,1898.0,37415.0,1943.0,1861.0,37365.0,946684843.744,946684843.794
1914.0,1899.0,37515.0,1944.0,1862.0,37465.0,946684843.844,946684843.894
1913.0,1897.0,37615.0,1943.0,1860.0,37565.0,946684843.944,946684843.994
1911.0,1897.0,37715.0,1944.0,1860.0,37665.0,946684844.544,946684844.594
1911.0,1897.0,37815.0,1943.0,1860.0,37765.0,946684844.644,946684844.694
1910.0,1900.0,37915.0,1944.0,1861.0,37865.0,946684844.744,946684844.794
1909.0,1900.0,38015.0,1942.0,1861.0,37965.0,946684844.844,946684844.894
1911.0,1900.0,38115.0,1944.0,1859.0,38065.0,946684844.944,946684844.994
1909.0,1902.0,38216.0,1945.0,1861.0,38165.0,946684844.544,946684844.595
1907.0,1900.0,38315.0,1944.0,1861.0,38265.0,946684844.644,946684844.694
1907.0,1903.0,38415.0,1944.0,1861.0,38365.0,946684844.744,946684844.794
1908.0,1902.0,38515.0,1943.0,1862.0,38465.0,946684844.844,946684844.894
