blink_data,blink_tick_ms,epoch
62.0,748705.901,1582415039.000901
62.0,748705.902,1582415039.000902
62.0,748705.903,1582415039.000903
62.0,748705.904,1582415039.000904
62.0,748705.905,1582415039.000905
62.0,748705.906,1582415039.000906
62.0,748705.907,1582415039.000907
62.0,748705.908,1582415039.000908
62.0,748705.909,1582415039.000909
62.0,748705.91,1582415039.00091
62.0,748705.911,1582415039.000911
62.0,748705.912,1582415039.000912
62.0,748705.913,1582415039.000913
62.0,748705.914,1582415039.000914
62.0,748705.915,1582415039.000915
62.0,748705.916,1582415039.000916
62.0,748705.917,1582415039.000917
62.0,748705.918,1582415039.000918
62.0,748705.919,1582415039.000919
62.0,748705.92,1582415039.00092
62.0,748705.921,1582415039.000921
62.0,748705.922,1582415039.000922
62.0,748705.923,1582415039.000923
62.0,748705.924,1582415039.000924
62.0,748705.925,1582415039.000925
62.0,748705.926,1582415039.000926
62.0,748705.927,1582415039.000927
62.0,748705.928,1582415039.000928
62.0,748705.929,1582415039.000929
62.0,748705.93,1582415039.00093
62.0,748705.931,1582415039.000931
62.0,748705.932,1582415039.000932
62.0,748705.933,1582415039.000933
62.0,748705.934,1582415039.000934
62.0,748705.935,1582415039.000935
62.0,748705.936,1582415039.000936
62.0,748705.937,1582415039.000937
62.0,748705.938,1582415039.000938
62.0,748705.939,1582415039.000939
62.0,748705.94,1582415039.00094
62.0,748705.941,1582415039.000941
62.0,748705.942,1582415039.000942
62.0,748705.943,1582415039.000943
62.0,748705.944,1582415039.000944
62.0,748705.945,1582415039.000945
62.0,748705.946,1582415039.000946
62.0,748705.947,1582415039.000947
62.0,748705.948,1582415039.000948
62.0,748705.949,1582415039.000949
62.0,748705.95,1582415039.00095
62.0,748705.951,1582415039.000951
62.0,748705.952,1582415039.000952
62.0,748705.953,1582415039.000953
62.0,748705.954,1582415039.000954
62.0,748705.955,1582415039.000955
62.0,748705.956,1582415039.000956
62.0,748705.957,1582415039.000957
62.0,748705.958,1582415039.000958
62.0,748705.959,1582415039.000959
62.0,748705.96,1582415039.00096
62.0,748705.961,1582415039.000961
62.0,748705.962,1582415039.000962
62.0,748705.963,1582415039.000963
62.0,748705.964,1582415039.000964
62.0,748705.965,1582415039.000965
62.0,748705.966,1582415039.000966
62.0,748705.967,1582415039.000967
62.0,748705.968,1582415039.000968
62.0,748705.969,1582415039.000969
62.0,748705.97,1582415039.00097
62.0,748705.971,1582415039.000971
62.0,748705.972,1582415039.000972
62.0,748705.973,1582415039.000973
62.0,748705.974,1582415039.000974
62.0,748705.975,1582415039.000975
62.0,748705.976,1582415039.000976
62.0,748705.977,1582415039.000977
62.0,748705.978,1582415039.000978
62.0,748705.979,1582415039.000979
62.0,748705.98,1582415039.00098
62.0,748705.981,1582415039.000981
62.0,748705.982,1582415039.000982
62.0,748705.983,1582415039.000983
62.0,748705.984,1582415039.000984
62.0,748705.985,1582415039.000985
62.0,748705.986,1582415039.000986
62.0,748705.987,1582415039.000987
62.0,748705.988,1582415039.000988
62.0,748705.989,1582415039.000989
62.0,748705.99,1582415039.00099
62.0,748705.991,1582415039.000991
