blink_data,blink_tick_ms,blink_payload_ID,temple_temp,temple_therm,temple_tick_ms,nose_temp,nose_therm,nose_tick_ms,parsed_sec_tick_ms,parsed_sec_epoch,quatI,quatJ,quatK,quatReal,quatRadianAccuracy,rot_tick_ms,activityConfidence,tick_ms_activity,pos_x,pos_y,pos_z,pos_accuracy,tick_ms_pos,pos_epoch,tick_ms,epoch,system_epoch
"('blink_data', b'\xe9\xd8\xcd\xc4\xbe\xba\xb6\xb4\xb1\xb1\xb0\xaf\xaf\xaf\xb0\xaf\xae\xad\xad\xad\xad\xad\xac\xad\xae\xad\xae\xae\xad\xa8\xa8\xaa\xaa\xb2\xb1\xb0\xb0\xb0\xaf\xaf\xaf\xaf\xad\xad\xad\xad\xad\xae\xad\xae\xad\xae\xad\xae\xad\xae\xae\xae\xae\xae\xad\xad\xad\xad\xae\xad\xae\xa7\xa9\xa9\xaa\xb2\xb1\xb0\xb0\xb0\xb0\xae\xae\xad\xae\xad\xae\xad\xae\xad\xae\xad\xae\xad\xae\xad\xae\xaf\xaf\xad\xad\xad\xae\xad')","('blink_tick_ms', 7994)","('blink_payload_ID', 0)","('temple_temp', 0)","('temple_therm', 3731)","('temple_tick_ms', 1572646)","('nose_temp', 0)","('nose_therm', 0)","('nose_tick_ms', 1572601)","('parsed_sec_tick_ms', 1573047)","('parsed_sec_epoch', 946686726)","('quatI', 0.0)","('quatJ', 0.0)","('quatK', 0.0)","('quatReal', 0.0)","('quatRadianAccuracy', 0.0)","('rot_tick_ms', 0)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 8489)","('epoch', 1581639320)",1581639332.6218321
"('blink_data', b'\xae\xad\xae\xad\xa8\xa9\xa9\xaa\xb1\xb1\xb1\xb1\xaf\xaf\xae\xae\xad\xae\xad\xae\xad\xae\xad\xae\xad\xae\xad\xae\xad\xae\xad\xae\xad\xae\xaf\xaf\xae\xae\xae\xae\xae\xae\xa8\xa9\xaa\xab\xb2\xb1\xb0\xb0\xaf\xaf\xae\xae\xae\xae\xae\xae\xae\xad\xae\xad\xae\xad\xad\xae\xae\xae\xad\xad\xad\xad\xae\xad\xad\xad\xad\xad\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xaf\xae\xae\xae\xae\xae\xae\xad\xad\xad\xad\xad')","('blink_tick_ms', 7994)","('blink_payload_ID', 1)","('temple_temp', 0)","('temple_therm', 3728)","('temple_tick_ms', 1572746)","('nose_temp', 1149)","('nose_therm', 1651)","('nose_tick_ms', 1572696)","('parsed_sec_tick_ms', 1573047)","('parsed_sec_epoch', 946686726)","('quatI', 0.0)","('quatJ', 0.0)","('quatK', 0.0)","('quatReal', 0.0)","('quatRadianAccuracy', 0.0)","('rot_tick_ms', 0)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 8589)","('epoch', 1581639320)",1581639332.756866
"('blink_data', b'\xaf\xaf\xae\xae\xae\xae\xae\xad\xad\xae\xae\xae\xad\xad\xae\xad\xad\xad\xad\xad\xad\xae\xad\xad\xad\xad\xad\xad\xad\xa8\xa9\xaa\xaa\xb1\xb1\xb0\xb0\xaf\xaf\xae\xae\xae\xae\xad\xae\xad\xad\xad\xae\xad\xad\xad\xad\xad\xad\xad\xae\xad\xae\xae\xae\xad\xae\xad\xad\xad\xad\xa8\xa9\xa9\xaa\xb2\xb0\xb0\xb0\xb0\xaf\xae\xae\xae\xae\xae\xae\xad\xae\xae\xae\xae\xad\xae\xae\xad\xae\xae\xad\xad\xad\xad\xad\xad')","('blink_tick_ms', 7994)","('blink_payload_ID', 3)","('temple_temp', 0)","('temple_therm', 3722)","('temple_tick_ms', 1572946)","('nose_temp', 1608)","('nose_therm', 1650)","('nose_tick_ms', 1572896)","('parsed_sec_tick_ms', 1573047)","('parsed_sec_epoch', 946686726)","('quatI', 0.0)","('quatJ', 0.0)","('quatK', 0.0)","('quatReal', 0.0)","('quatRadianAccuracy', 0.0)","('rot_tick_ms', 0)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 8788)","('epoch', 1581639320)",1581639332.94988
"('blink_data', b'\xad\xad\xae\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xaf\xae\xae\xae\xae\xad\xae\xad\xad\xae\xae\xad\xad\xad\xad\xad\xad\xae\xad\xad\xad\xad\xae\xad\xad\xae\xad\xae\xae\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xaf\xae\xae\xae\xae\xad\xad\xad\xae\xae\xae\xad\xad\xae\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xae\xad\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xaf\xae\xae\xae\xae\xad\xad\xad\xad\xae\xae\xad')","('blink_tick_ms', 7994)","('blink_payload_ID', 4)","('temple_temp', 0)","('temple_therm', 3713)","('temple_tick_ms', 1573046)","('nose_temp', 1811)","('nose_therm', 1651)","('nose_tick_ms', 1572996)","('parsed_sec_tick_ms', 1573047)","('parsed_sec_epoch', 946686726)","('quatI', 0.0)","('quatJ', 0.0)","('quatK', 0.0)","('quatReal', 0.0)","('quatRadianAccuracy', 0.0)","('rot_tick_ms', 0)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 8890)","('epoch', 1581639320)",1581639333.0859168
"('blink_data', b'\xad\xae\xad\xad\xad\xad\xad\xad\xae\xae\xad\xad\xad\xad\xad\xad\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xaf\xae\xae\xae\xae\xad\xad\xad\xad\xad\xae\xad\xad\xad\xad\xad\xae\xae\xad\xae\xae\xad\xae\xae\xae\xae\xad\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xaf\xae\xae\xae\xae\xad\xad\xad\xad\xad\xae\xad\xad\xad\xad\xad\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xae\xad\xa8\xa9\xaa\xaa\xb2\xb0\xb0\xb0')","('blink_tick_ms', 7994)","('blink_payload_ID', 5)","('temple_temp', 0)","('temple_therm', 3705)","('temple_tick_ms', 1573146)","('nose_temp', 1994)","('nose_therm', 1651)","('nose_tick_ms', 1573096)","('parsed_sec_tick_ms', 1573547)","('parsed_sec_epoch', 946686727)","('quatI', 0.0)","('quatJ', 0.0)","('quatK', 0.0)","('quatReal', 0.0)","('quatRadianAccuracy', 0.0)","('rot_tick_ms', 0)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 8990)","('epoch', 1581639320)",1581639333.2748713
"('blink_data', b'\xaf\xaf\xae\xae\xae\xae\xae\xad\xad\xad\xae\xae\xae\xae\xae\xae\xae\xae\xad\xad\xad\xad\xad\xad\xae\xad\xae\xae\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xaf\xae\xae\xae\xae\xae\xae\xad\xad\xae\xae\xad\xae\xae\xae\xae\xad\xae\xad\xae\xad\xad\xae\xae\xae\xae\xae\xae\xae\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xaf\xae\xae\xae\xae\xad\xad\xad\xae\xae\xae\xae\xae\xad\xad\xad\xad\xad\xad\xae\xae\xae\xad\xae')","('blink_tick_ms', 7994)","('blink_payload_ID', 6)","('temple_temp', 0)","('temple_therm', 3700)","('temple_tick_ms', 1573246)","('nose_temp', 2153)","('nose_therm', 1651)","('nose_tick_ms', 1573196)","('parsed_sec_tick_ms', 1573547)","('parsed_sec_epoch', 946686727)","('quatI', 0.0)","('quatJ', 0.0)","('quatK', 0.0)","('quatReal', 0.0)","('quatRadianAccuracy', 0.0)","('rot_tick_ms', 0)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 9089)","('epoch', 1581639320)",1581639333.321664
"('blink_data', b'\xad\xad\xad\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xaf\xae\xae\xae\xae\xae\xad\xad\xad\xae\xae\xad\xad\xad\xad\xae\xad\xad\xae\xad\xad\xad\xae\xae\xae\xad\xad\xad\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xaf\xae\xae\xae\xae\xad\xad\xad\xad\xae\xae\xad\xad\xad\xad\xae\xad\xad\xad\xae\xad\xad\xad\xad\xad\xad\xad\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xaf\xae\xae\xae\xae\xad\xad\xad\xad\xae\xad\xad')","('blink_tick_ms', 7994)","('blink_payload_ID', 7)","('temple_temp', 0)","('temple_therm', 3690)","('temple_tick_ms', 1573346)","('nose_temp', 2308)","('nose_therm', 1650)","('nose_tick_ms', 1573296)","('parsed_sec_tick_ms', 1573547)","('parsed_sec_epoch', 946686727)","('quatI', -0.5838623046875)","('quatJ', 0.26531982421875)","('quatK', 0.71636962890625)","('quatReal', 0.27471923828125)","('quatRadianAccuracy', 3.1416015625)","('rot_tick_ms', 8894)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 9189)","('epoch', 1581639320)",1581639333.4646535
"('blink_data', b'\xad\xae\xad\xae\xae\xae\xad\xad\xad\xad\xad\xad\xae\xad\xae\xad\xad\xa8\xa9\xaa\xaa\xb2\xb0\xb0\xb0\xaf\xaf\xae\xae\xae\xae\xad\xad\xad\xae\xae\xad\xad\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad\xae\xae\xae\xae\xae\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xaf\xae\xae\xae\xae\xad\xad\xad\xae\xae\xae\xad\xad\xae\xad\xad\xad\xad\xad\xad\xae\xae\xad\xad\xae\xad\xad\xad\xae\xa8\xa9\xaa\xaa\xb2\xb0\xb0\xb0')","('blink_tick_ms', 7994)","('blink_payload_ID', 8)","('temple_temp', 0)","('temple_therm', 3708)","('temple_tick_ms', 1573446)","('nose_temp', 2454)","('nose_therm', 1651)","('nose_tick_ms', 1573396)","('parsed_sec_tick_ms', 1573547)","('parsed_sec_epoch', 946686727)","('quatI', -0.58392333984375)","('quatJ', 0.26531982421875)","('quatK', 0.7164306640625)","('quatReal', 0.274658203125)","('quatRadianAccuracy', 3.1416015625)","('rot_tick_ms', 8994)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 9288)","('epoch', 1581639320)",1581639333.51762
"('blink_data', b'\xa2\xa2\xa2\xa2\x9d\x9f\xa0\xa0\xa4\xa3\xa3\xa3\xa3\xa3\xa3\xa3\xa3\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa3\xa1\xa2\xa2\xa2\xa2\xa2\xa2\xa3\xa2\xa2\xa2\xa3\xa2\xa2\xa2\xa2\x9d\xa0\xa1\xa0\xa4\xa3\xa4\xa4\xa3\xa3\xa3\xa3\xa2\xa3\xa2\xa2\xa2\xa2\xa2\xa2\xa3\xa3\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\x9e\x9f\xa0\xa0\xa4\xa3\xa3\xa3')","('blink_tick_ms', 8484)","('blink_payload_ID', 930)","('temple_temp', 0)","('temple_therm', 3782)","('temple_tick_ms', 1573646)","('nose_temp', 2711)","('nose_therm', 1651)","('nose_tick_ms', 1573596)","('parsed_sec_tick_ms', 1574047)","('parsed_sec_epoch', 946686727)","('quatI', -0.58392333984375)","('quatJ', 0.2652587890625)","('quatK', 0.7164306640625)","('quatReal', 0.274658203125)","('quatRadianAccuracy', 3.1416015625)","('rot_tick_ms', 9193)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 9487)","('epoch', 1581639320)",1581639333.7836165
"('blink_data', b'\xa2\xa2\xa2\xa2\x9d\x9f\xa0\xa0\xa4\xa3\xa3\xa3\xa3\xa3\xa3\xa3\xa3\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\x9e\x9f\xa0\xa0\xa4\xa3\xa3\xa3\xa3\xa3\xa3\xa3\xa3\xa3\xa3\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2\x9d\x9f\xa0\xa0\xa4\xa3\xa3\xa3\xa3\xa3\xa3\xa3\xa3\xa2\xa2\xa2\xa2\xa2\xa2\xa2\xa2')","('blink_tick_ms', 8584)","('blink_payload_ID', 1120)","('temple_temp', 0)","('temple_therm', 3766)","('temple_tick_ms', 1573746)","('nose_temp', 2826)","('nose_therm', 1651)","('nose_tick_ms', 1573696)","('parsed_sec_tick_ms', 1574047)","('parsed_sec_epoch', 946686727)","('quatI', -0.5838623046875)","('quatJ', 0.2652587890625)","('quatK', 0.71649169921875)","('quatReal', 0.274658203125)","('quatRadianAccuracy', 3.1416015625)","('rot_tick_ms', 9293)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 9590)","('epoch', 1581639320)",1581639334.0336528
