blink_data,blink_tick_ms,epoch
0.0,-0.099,1581551944.072901
0.0,-0.098,1581551944.072902
0.0,-0.097,1581551944.072903
0.0,-0.096,1581551944.072904
0.0,-0.095,1581551944.072905
0.0,-0.094,1581551944.072906
0.0,-0.093,1581551944.072907
0.0,-0.092,1581551944.072908
0.0,-0.091,1581551944.072909
0.0,-0.09,1581551944.07291
0.0,-0.089,1581551944.072911
0.0,-0.088,1581551944.072912
0.0,-0.08700000000000001,1581551944.072913
0.0,-0.08600000000000001,1581551944.072914
0.0,-0.085,1581551944.072915
0.0,-0.084,1581551944.072916
0.0,-0.083,1581551944.072917
0.0,-0.082,1581551944.072918
0.0,-0.081,1581551944.072919
0.0,-0.08,1581551944.07292
0.0,-0.079,1581551944.072921
0.0,-0.078,1581551944.072922
0.0,-0.077,1581551944.072923
0.0,-0.076,1581551944.072924
0.0,-0.075,1581551944.072925
0.0,-0.074,1581551944.072926
0.0,-0.073,1581551944.072927
0.0,-0.07200000000000001,1581551944.072928
0.0,-0.07100000000000001,1581551944.072929
0.0,-0.07,1581551944.07293
0.0,-0.069,1581551944.072931
0.0,-0.068,1581551944.072932
0.0,-0.067,1581551944.072933
0.0,-0.066,1581551944.072934
0.0,-0.065,1581551944.072935
0.0,-0.064,1581551944.072936
0.0,-0.063,1581551944.072937
0.0,-0.062,1581551944.072938
0.0,-0.061,1581551944.072939
0.0,-0.06,1581551944.07294
0.0,-0.059000000000000004,1581551944.072941
0.0,-0.058,1581551944.072942
0.0,-0.057,1581551944.072943
0.0,-0.056,1581551944.072944
0.0,-0.055,1581551944.072945
0.0,-0.054,1581551944.072946
0.0,-0.053,1581551944.072947
0.0,-0.052000000000000005,1581551944.072948
0.0,-0.051000000000000004,1581551944.072949
0.0,-0.05,1581551944.07295
0.0,-0.049,1581551944.072951
0.0,-0.048,1581551944.072952
0.0,-0.047,1581551944.072953
0.0,-0.046,1581551944.072954
0.0,-0.045,1581551944.072955
0.0,-0.044,1581551944.072956
0.0,-0.043000000000000003,1581551944.072957
0.0,-0.042,1581551944.072958
0.0,-0.041,1581551944.072959
0.0,-0.04,1581551944.07296
0.0,-0.039,1581551944.072961
0.0,-0.038,1581551944.072962
0.0,-0.037,1581551944.072963
0.0,-0.036000000000000004,1581551944.072964
0.0,-0.035,1581551944.072965
0.0,-0.034,1581551944.072966
0.0,-0.033,1581551944.072967
0.0,-0.032,1581551944.072968
0.0,-0.031,1581551944.072969
0.0,-0.03,1581551944.07297
0.0,-0.029,1581551944.072971
0.0,-0.028,1581551944.072972
0.0,-0.027,1581551944.072973
0.0,-0.026000000000000002,1581551944.072974
0.0,-0.025,1581551944.072975
0.0,-0.024,1581551944.072976
0.0,-0.023,1581551944.072977
0.0,-0.022,1581551944.072978
0.0,-0.021,1581551944.072979
0.0,-0.02,1581551944.07298
0.0,-0.019,1581551944.072981
0.0,-0.018000000000000002,1581551944.072982
0.0,-0.017,1581551944.072983
0.0,-0.016,1581551944.072984
0.0,-0.015,1581551944.072985
0.0,-0.014,1581551944.072986
0.0,-0.013000000000000001,1581551944.072987
0.0,-0.012,1581551944.072988
0.0,-0.011,1581551944.072989
0.0,-0.01,1581551944.07299
0.0,-0.009000000000000001,1581551944.072991
0.0,-0.008,1581551944.072992
0.0,-0.007,1581551944.072993
0.0,-0.006,1581551944.072994
0.0,-0.005,1581551944.072995
0.0,-0.004,1581551944.072996
0.0,-0.003,1581551944.072997
0.0,-0.002,1581551944.072998
0.0,-0.001,1581551944.072999
0.0,0.0,1581551944.073
0.0,-0.099,1581551943.972901
0.0,-0.098,1581551943.972902
0.0,-0.097,1581551943.972903
0.0,-0.096,1581551943.972904
0.0,-0.095,1581551943.972905
0.0,-0.094,1581551943.972906
0.0,-0.093,1581551943.972907
0.0,-0.092,1581551943.972908
0.0,-0.091,1581551943.972909
0.0,-0.09,1581551943.97291
0.0,-0.089,1581551943.972911
0.0,-0.088,1581551943.972912
0.0,-0.08700000000000001,1581551943.972913
0.0,-0.08600000000000001,1581551943.972914
0.0,-0.085,1581551943.972915
0.0,-0.084,1581551943.972916
0.0,-0.083,1581551943.972917
0.0,-0.082,1581551943.972918
0.0,-0.081,1581551943.972919
0.0,-0.08,1581551943.97292
0.0,-0.079,1581551943.972921
0.0,-0.078,1581551943.972922
0.0,-0.077,1581551943.972923
0.0,-0.076,1581551943.972924
0.0,-0.075,1581551943.972925
0.0,-0.074,1581551943.972926
0.0,-0.073,1581551943.972927
0.0,-0.07200000000000001,1581551943.972928
0.0,-0.07100000000000001,1581551943.972929
0.0,-0.07,1581551943.97293
0.0,-0.069,1581551943.972931
0.0,-0.068,1581551943.972932
0.0,-0.067,1581551943.972933
0.0,-0.066,1581551943.972934
0.0,-0.065,1581551943.972935
0.0,-0.064,1581551943.972936
0.0,-0.063,1581551943.972937
0.0,-0.062,1581551943.972938
0.0,-0.061,1581551943.972939
0.0,-0.06,1581551943.97294
0.0,-0.059000000000000004,1581551943.972941
0.0,-0.058,1581551943.972942
0.0,-0.057,1581551943.972943
0.0,-0.056,1581551943.972944
0.0,-0.055,1581551943.972945
0.0,-0.054,1581551943.972946
0.0,-0.053,1581551943.972947
0.0,-0.052000000000000005,1581551943.972948
0.0,-0.051000000000000004,1581551943.972949
0.0,-0.05,1581551943.97295
0.0,-0.049,1581551943.972951
0.0,-0.048,1581551943.972952
0.0,-0.047,1581551943.972953
0.0,-0.046,1581551943.972954
0.0,-0.045,1581551943.972955
0.0,-0.044,1581551943.972956
0.0,-0.043000000000000003,1581551943.972957
0.0,-0.042,1581551943.972958
0.0,-0.041,1581551943.972959
0.0,-0.04,1581551943.97296
0.0,-0.039,1581551943.972961
0.0,-0.038,1581551943.972962
0.0,-0.037,1581551943.972963
0.0,-0.036000000000000004,1581551943.972964
0.0,-0.035,1581551943.972965
0.0,-0.034,1581551943.972966
0.0,-0.033,1581551943.972967
0.0,-0.032,1581551943.972968
0.0,-0.031,1581551943.972969
0.0,-0.03,1581551943.97297
0.0,-0.029,1581551943.972971
0.0,-0.028,1581551943.972972
0.0,-0.027,1581551943.972973
0.0,-0.026000000000000002,1581551943.972974
0.0,-0.025,1581551943.972975
0.0,-0.024,1581551943.972976
0.0,-0.023,1581551943.972977
0.0,-0.022,1581551943.972978
0.0,-0.021,1581551943.972979
0.0,-0.02,1581551943.97298
0.0,-0.019,1581551943.972981
0.0,-0.018000000000000002,1581551943.972982
0.0,-0.017,1581551943.972983
0.0,-0.016,1581551943.972984
0.0,-0.015,1581551943.972985
0.0,-0.014,1581551943.972986
0.0,-0.013000000000000001,1581551943.972987
0.0,-0.012,1581551943.972988
0.0,-0.011,1581551943.972989
0.0,-0.01,1581551943.97299
0.0,-0.009000000000000001,1581551943.972991
0.0,-0.008,1581551943.972992
0.0,-0.007,1581551943.972993
0.0,-0.006,1581551943.972994
0.0,-0.005,1581551943.972995
0.0,-0.004,1581551943.972996
