blink_data,blink_tick_ms,epoch
228.0,24956.901,1581541569.504901
213.0,24956.902,1581541569.504902
202.0,24956.903,1581541569.504903
194.0,24956.904,1581541569.504904
189.0,24956.905,1581541569.504905
185.0,24956.906,1581541569.504906
182.0,24956.907,1581541569.504907
179.0,24956.908,1581541569.504908
178.0,24956.909,1581541569.504909
177.0,24956.91,1581541569.50491
176.0,24956.911,1581541569.504911
175.0,24956.912,1581541569.504912
175.0,24956.913,1581541569.504913
174.0,24956.914,1581541569.504914
174.0,24956.915,1581541569.504915
174.0,24956.916,1581541569.504916
174.0,24956.917,1581541569.504917
174.0,24956.918,1581541569.504918
174.0,24956.919,1581541569.504919
174.0,24956.92,1581541569.50492
174.0,24956.921,1581541569.504921
174.0,24956.922,1581541569.504922
174.0,24956.923,1581541569.504923
174.0,24956.924,1581541569.504924
173.0,24956.925,1581541569.504925
172.0,24956.926,1581541569.504926
173.0,24956.927,1581541569.504927
173.0,24956.928,1581541569.504928
173.0,24956.929,1581541569.504929
168.0,24956.93,1581541569.50493
168.0,24956.931,1581541569.504931
168.0,24956.932,1581541569.504932
169.0,24956.933,1581541569.504933
177.0,24956.934,1581541569.504934
176.0,24956.935,1581541569.504935
176.0,24956.936,1581541569.504936
177.0,24956.937,1581541569.504937
176.0,24956.938,1581541569.504938
175.0,24956.939,1581541569.504939
174.0,24956.94,1581541569.50494
173.0,24956.941,1581541569.504941
174.0,24956.942,1581541569.504942
173.0,24956.943,1581541569.504943
174.0,24956.944,1581541569.504944
173.0,24956.945,1581541569.504945
173.0,24956.946,1581541569.504946
173.0,24956.947,1581541569.504947
173.0,24956.948,1581541569.504948
173.0,24956.949,1581541569.504949
173.0,24956.95,1581541569.50495
174.0,24956.951,1581541569.504951
173.0,24956.952,1581541569.504952
174.0,24956.953,1581541569.504953
173.0,24956.954,1581541569.504954
174.0,24956.955,1581541569.504955
173.0,24956.956,1581541569.504956
174.0,24956.957,1581541569.504957
174.0,24956.958,1581541569.504958
175.0,24956.959,1581541569.504959
173.0,24956.96,1581541569.50496
173.0,24956.961,1581541569.504961
173.0,24956.962,1581541569.504962
173.0,24956.963,1581541569.504963
173.0,24956.964,1581541569.504964
173.0,24956.965,1581541569.504965
173.0,24956.966,1581541569.504966
173.0,24956.967,1581541569.504967
167.0,24956.968,1581541569.504968
169.0,24956.969,1581541569.504969
169.0,24956.97,1581541569.50497
171.0,24956.971,1581541569.504971
178.0,24956.972,1581541569.504972
177.0,24956.973,1581541569.504973
176.0,24956.974,1581541569.504974
176.0,24956.975,1581541569.504975
176.0,24956.976,1581541569.504976
174.0,24956.977,1581541569.504977
174.0,24956.978,1581541569.504978
173.0,24956.979,1581541569.504979
173.0,24956.98,1581541569.50498
173.0,24956.981,1581541569.504981
174.0,24956.982,1581541569.504982
173.0,24956.983,1581541569.504983
174.0,24956.984,1581541569.504984
173.0,24956.985,1581541569.504985
174.0,24956.986,1581541569.504986
173.0,24956.987,1581541569.504987
174.0,24956.988,1581541569.504988
173.0,24956.989,1581541569.504989
174.0,24956.99,1581541569.50499
173.0,24956.991,1581541569.504991
174.0,24956.992,1581541569.504992
174.0,24956.993,1581541569.504993
175.0,24956.994,1581541569.504994
173.0,24956.995,1581541569.504995
173.0,24956.996,1581541569.504996
173.0,24956.997,1581541569.504997
173.0,24956.998,1581541569.504998
173.0,24956.999,1581541569.504999
173.0,24957.0,1581541569.505
173.0,24956.901,1581541569.404901
174.0,24956.902,1581541569.404902
173.0,24956.903,1581541569.404903
174.0,24956.904,1581541569.404904
168.0,24956.905,1581541569.404905
169.0,24956.906,1581541569.404906
169.0,24956.907,1581541569.404907
170.0,24956.908,1581541569.404908
178.0,24956.909,1581541569.404909
177.0,24956.91,1581541569.40491
177.0,24956.911,1581541569.404911
177.0,24956.912,1581541569.404912
175.0,24956.913,1581541569.404913
174.0,24956.914,1581541569.404914
174.0,24956.915,1581541569.404915
174.0,24956.916,1581541569.404916
174.0,24956.917,1581541569.404917
173.0,24956.918,1581541569.404918
173.0,24956.919,1581541569.404919
173.0,24956.92,1581541569.40492
174.0,24956.921,1581541569.404921
173.0,24956.922,1581541569.404922
174.0,24956.923,1581541569.404923
173.0,24956.924,1581541569.404924
174.0,24956.925,1581541569.404925
173.0,24956.926,1581541569.404926
174.0,24956.927,1581541569.404927
174.0,24956.928,1581541569.404928
175.0,24956.929,1581541569.404929
173.0,24956.93,1581541569.40493
173.0,24956.931,1581541569.404931
173.0,24956.932,1581541569.404932
173.0,24956.933,1581541569.404933
173.0,24956.934,1581541569.404934
174.0,24956.935,1581541569.404935
173.0,24956.936,1581541569.404936
174.0,24956.937,1581541569.404937
173.0,24956.938,1581541569.404938
174.0,24956.939,1581541569.404939
173.0,24956.94,1581541569.40494
174.0,24956.941,1581541569.404941
173.0,24956.942,1581541569.404942
168.0,24956.943,1581541569.404943
169.0,24956.944,1581541569.404944
170.0,24956.945,1581541569.404945
171.0,24956.946,1581541569.404946
179.0,24956.947,1581541569.404947
176.0,24956.948,1581541569.404948
176.0,24956.949,1581541569.404949
175.0,24956.95,1581541569.40495
175.0,24956.951,1581541569.404951
