quatI,quatJ,quatK,quatReal,quatRadianAccuracy,rot_tick_ms,activityConfidence,tick_ms_activity,rot_epoch
b'-0.2913818359375',b'-0.35540771484375',b'-0.29583740234375',b'0.83740234375',b'3.1416015625',b'111689',b'\x02\x02\x00\x0cT',b'111726',b'946684931.568'
b'-0.28973388671875',b'-0.35552978515625',b'-0.2978515625',b'0.83721923828125',b'3.1416015625',b'111989',b'\x02\x02\x00\x0cT',b'111726',b'946684932.368'
b'-0.28936767578125',b'-0.3551025390625',b'-0.298828125',b'0.837158203125',b'3.1416015625',b'112189',b'\x02\x02\x00\x0cT',b'111726',b'946684932.568'
b'-0.28753662109375',b'-0.3551025390625',b'-0.29913330078125',b'0.83770751953125',b'3.1416015625',b'112489',b'\x02\x02\x00\x05[',b'112717',b'946684933.368'
b'-0.28814697265625',b'-0.3519287109375',b'-0.2999267578125',b'0.8385009765625',b'3.1416015625',b'112790',b'\x02\x02\x00\x05[',b'112717',b'946684933.669'
b'-0.28875732421875',b'-0.34954833984375',b'-0.300537109375',b'0.839111328125',b'3.1416015625',b'112890',b'\x02\x02\x00\x05[',b'112717',b'946684933.269'
b'-0.2833251953125',b'-0.35009765625',b'-0.30169677734375',b'0.84033203125',b'3.1416015625',b'113390',b'\x02\x02\x00\x05[',b'112717',b'946684933.769'
b'-0.28265380859375',b'-0.3514404296875',b'-0.30133056640625',b'0.84014892578125',b'3.1416015625',b'113489',b'\x01\x01\x00\x03_',b'113709',b'946684934.368'
b'-0.28326416015625',b'-0.35137939453125',b'-0.3013916015625',b'0.83990478515625',b'3.1416015625',b'113890',b'\x01\x01\x00\x03_',b'113709',b'946684934.769'
b'-0.28082275390625',b'-0.34808349609375',b'-0.30194091796875',b'0.8419189453125',b'3.1416015625',b'113989',b'\x01\x01\x00\x03_',b'113709',b'946684934.368'
b'-0.2525634765625',b'-0.3441162109375',b'-0.15533447265625',b'0.890869140625',b'3.1416015625',b'114390',b'\x01\x01\x00\x03_',b'113709',b'946684934.769'
b'-0.22808837890625',b'-0.360595703125',b'-0.08795166015625',b'0.90008544921875',b'3.1416015625',b'114489',b'\x01\x01\x00\x02`',b'114703',b'946684935.368'
b'-0.22076416015625',b'-0.34832763671875',b'-0.0159912109375',b'0.91082763671875',b'3.1416015625',b'114789',b'\x01\x01\x00\x02`',b'114703',b'946684935.668'
b'-0.2071533203125',b'-0.33282470703125',b'-0.00396728515625',b'0.919921875',b'3.1416015625',b'114890',b'\x01\x01\x00\x02`',b'114703',b'946684936.269'
b'-0.1163330078125',b'-0.3148193359375',b'0.0616455078125',b'0.93994140625',b'3.1416015625',b'115390',b'\x01\x01\x00\x02`',b'114703',b'946684936.269'
b'-0.11688232421875',b'-0.31048583984375',b'0.06365966796875',b'0.94122314453125',b'3.1416015625',b'115489',b'\x01\x01\x00\x02`',b'115703',b'946684936.368'
b'-0.11224365234375',b'-0.28753662109375',b'0.02972412109375',b'0.95068359375',b'3.1416015625',b'115689',b'\x01\x01\x00\x02`',b'115703',b'946684936.568'
b'-0.11962890625',b'-0.27508544921875',b'0.0064697265625',b'0.95391845703125',b'3.1416015625',b'115890',b'\x01\x01\x00\x02`',b'115703',b'946684937.269'
b'-0.1273193359375',b'-0.2381591796875',b'-0.02349853515625',b'0.96258544921875',b'3.1416015625',b'116190',b'\x01\x01\x00\x02`',b'115703',b'946684937.569'
b'-0.1441650390625',b'-0.17999267578125',b'-0.07489013671875',b'0.97015380859375',b'3.1416015625',b'116390',b'\x01\x01\x00\x02`',b'116694',b'946684937.269'
b'-0.14630126953125',b'-0.1700439453125',b'-0.114990234375',b'0.96771240234375',b'3.1416015625',b'116790',b'\x01\x01\x00\x02`',b'116694',b'946684937.669'
b'-0.1671142578125',b'-0.13104248046875',b'-0.13946533203125',b'0.9671630859375',b'3.1416015625',b'116989',b'\x01\x01\x00\x02`',b'116694',b'946684938.368'
b'-0.17706298828125',b'-0.12127685546875',b'-0.1502685546875',b'0.965087890625',b'3.1416015625',b'117290',b'\x01\x01\x00\x02`',b'116694',b'946684938.669'
b'-0.1787109375',b'-0.114501953125',b'-0.15966796875',b'0.964111328125',b'3.1416015625',b'117590',b'\x01\x01\x00\x02a',b'117685',b'946684938.469'
b'-0.17645263671875',b'-0.11993408203125',b'-0.1778564453125',b'0.96063232421875',b'3.1416015625',b'117891',b'\x01\x01\x00\x02a',b'117685',b'946684939.27'
b'-0.20416259765625',b'-0.120849609375',b'-0.1656494140625',b'0.95721435546875',b'3.1416015625',b'118190',b'\x01\x01\x00\x02a',b'117685',b'946684939.569'
b'-0.215576171875',b'-0.11346435546875',b'-0.1761474609375',b'0.9537353515625',b'3.1416015625',b'118290',b'\x01\x01\x00\x02a',b'117685',b'946684939.669'
b'-0.2352294921875',b'-0.12847900390625',b'-0.26727294921875',b'0.92559814453125',b'3.1416015625',b'118690',b'\x01\x01\x00\x02a',b'118676',b'946684940.569'
b'-0.23175048828125',b'-0.15130615234375',b'-0.25238037109375',b'0.92718505859375',b'3.1416015625',b'118891',b'\x01\x01\x00\x02a',b'118676',b'946684940.27'
b'-0.20654296875',b'-0.15899658203125',b'-0.265869140625',b'0.9281005859375',b'3.1416015625',b'119190',b'\x01\x01\x00\x02a',b'118676',b'946684940.569'
b'-0.201416015625',b'-0.15423583984375',b'-0.2608642578125',b'0.93145751953125',b'3.1416015625',b'119590',b'\x01\x01\x00\x02a',b'119668',b'946684941.469'
b'-0.1990966796875',b'-0.1549072265625',b'-0.259521484375',b'0.93218994140625',b'3.1416015625',b'119690',b'\x01\x01\x00\x02a',b'119668',b'946684941.569'
b'-0.1932373046875',b'-0.1597900390625',b'-0.259033203125',b'0.9327392578125',b'3.1416015625',b'119990',b'\x01\x01\x00\x02a',b'119668',b'946684941.369'
b'-0.190673828125',b'-0.16058349609375',b'-0.2576904296875',b'0.93353271484375',b'3.1416015625',b'120391',b'\x01\x01\x00\x02a',b'119668',b'946684942.27'
b'-0.190185546875',b'-0.1619873046875',b'-0.2568359375',b'0.93359375',b'3.1416015625',b'120790',b'\x01\x01\x00\x02a',b'120660',b'946684942.669'
b'-0.190673828125',b'-0.1630859375',b'-0.256591796875',b'0.93341064453125',b'3.1416015625',b'120990',b'\x01\x01\x00\x02a',b'120660',b'946684943.369'
b'-0.1904296875',b'-0.16461181640625',b'-0.25628662109375',b'0.9332275390625',b'3.1416015625',b'121191',b'\x01\x01\x00\x02a',b'120660',b'946684943.57'
b'-0.1903076171875',b'-0.1646728515625',b'-0.25665283203125',b'0.93316650390625',b'3.1416015625',b'121391',b'\x01\x01\x00\x02a',b'120660',b'946684943.27'
b'-0.189697265625',b'-0.16229248046875',b'-0.25811767578125',b'0.93328857421875',b'3.1416015625',b'121790',b'\x01\x01\x00\x02a',b'121654',b'946684943.669'
b'-0.19110107421875',b'-0.1630859375',b'-0.25653076171875',b'0.93328857421875',b'3.1416015625',b'121991',b'\x01\x01\x00\x02a',b'121654',b'946684944.37'
b'-0.194580078125',b'-0.15863037109375',b'-0.13568115234375',b'0.95843505859375',b'3.1416015625',b'122290',b'\x01\x01\x00\x02a',b'121654',b'946684944.669'
b'-0.19110107421875',b'-0.1644287109375',b'-0.128662109375',b'0.9591064453125',b'3.1416015625',b'122491',b'\x01\x01\x00\x02a',b'122644',b'946684944.37'
b'-0.17852783203125',b'-0.17108154296875',b'-0.23260498046875',b'0.94061279296875',b'3.1416015625',b'122790',b'\x01\x01\x00\x02a',b'122644',b'946684944.669'
b'-0.1954345703125',b'-0.16131591796875',b'-0.155517578125',b'0.95477294921875',b'3.1416015625',b'123090',b'\x01\x01\x00\x02a',b'122644',b'946684945.469'
b'-0.17291259765625',b'-0.17059326171875',b'-0.21636962890625',b'0.94561767578125',b'3.1416015625',b'123290',b'\x01\x01\x00\x02a',b'122644',b'946684945.669'
b'-0.19158935546875',b'-0.1690673828125',b'-0.169189453125',b'0.951904296875',b'3.1416015625',b'123590',b'\x01\x01\x00\x02a',b'123636',b'946684946.469'
b'-0.17999267578125',b'-0.17340087890625',b'-0.19866943359375',b'0.94769287109375',b'3.1416015625',b'123890',b'\x01\x01\x00\x02a',b'123636',b'946684946.769'
b'-0.18780517578125',b'-0.171875',b'-0.1759033203125',b'0.950927734375',b'3.1416015625',b'123991',b'\x01\x01\x00\x02a',b'123636',b'946684946.37'
b'-0.1884765625',b'-0.16424560546875',b'-0.2076416015625',b'0.94573974609375',b'3.1416015625',b'124290',b'\x01\x01\x00\x02a',b'123636',b'946684946.669'
b'-0.251708984375',b'-0.13067626953125',b'-0.164794921875',b'0.9447021484375',b'3.1416015625',b'124491',b'\x01\x01\x00\x02a',b'123636',b'946684947.37'
b'-0.29217529296875',b'-0.100341796875',b'-0.2052001953125',b'0.9287109375',b'3.1416015625',b'124627',b'\x01\x01\x00\x02a',b'124733',b'946684947.506'
b'-0.4471435546875',b'0.0621337890625',b'-0.3419189453125',b'0.82421875',b'3.1416015625',b'124991',b'\x01\x01\x00\x02a',b'124733',b'946684947.37'
b'-0.55914306640625',b'0.0074462890625',b'-0.514404296875',b'0.650146484375',b'3.1416015625',b'125391',b'\x01\x01\x00\x02a',b'124733',b'946684948.27'
b'-0.5858154296875',b'0.0113525390625',b'-0.52203369140625',b'0.619873046875',b'3.1416015625',b'125491',b'\x03\x03\x00\x08V',b'125663',b'946684948.37'
b'-0.59716796875',b'-0.0611572265625',b'-0.5272216796875',b'0.60137939453125',b'3.1416015625',b'125791',b'\x03\x03\x00\x08V',b'125663',b'946684949.17'
b'-0.6463623046875',b'-0.10369873046875',b'-0.540283203125',b'0.52874755859375',b'3.1416015625',b'125991',b'\x03\x03\x00\x08V',b'125663',b'946684949.37'
b'-0.65179443359375',b'-0.107177734375',b'-0.55230712890625',b'0.508544921875',b'3.1416015625',b'126091',b'\x03\x03\x00\x08V',b'125663',b'946684949.47'
b'-0.70074462890625',b'-0.142578125',b'-0.60595703125',b'0.34844970703125',b'3.1416015625',b'126491',b'\x04\x04\x00\x16F',b'126692',b'946684949.37'
b'-0.6864013671875',b'-0.20086669921875',b'-0.6895751953125',b'0.1136474609375',b'3.1416015625',b'126891',b'\x04\x04\x00\x16F',b'126692',b'946684950.27'
b'-0.67681884765625',b'-0.19989013671875',b'-0.70538330078125',b'0.0665283203125',b'3.1416015625',b'127091',b'\x04\x04\x00\x16F',b'126692',b'946684950.47'
b'-0.6636962890625',b'-0.20086669921875',b'-0.71807861328125',b'0.05938720703125',b'3.1416015625',b'127391',b'\x0c\x08\x00\x15;',b'127605',b'946684950.27'
b'-0.66217041015625',b'-0.19854736328125',b'-0.72003173828125',b'0.060546875',b'3.1416015625',b'127492',b'\x0c\x08\x00\x15;',b'127605',b'946684950.371'
b'-0.66461181640625',b'-0.1710205078125',b'-0.72589111328125',b'0.046142578125',b'3.1416015625',b'127791',b'\x0c\x08\x00\x15;',b'127605',b'946684950.67'
b'-0.67791748046875',b'-0.17303466796875',b'-0.7135009765625',b'0.0369873046875',b'3.1416015625',b'128091',b'\x0c\x08\x00\x15;',b'127605',b'946684951.47'
b'-0.6798095703125',b'-0.17633056640625',b'-0.7108154296875',b'0.03851318359375',b'3.1416015625',b'128191',b'\x0c\x08\x00\x15;',b'127605',b'946684951.57'
b'-0.68157958984375',b'-0.17877197265625',b'-0.7083740234375',b'0.04144287109375',b'3.1416015625',b'128391',b'\x1c\x0b\x00\x12+',b'128605',b'946684952.27'
b'-0.68096923828125',b'-0.17724609375',b'-0.70928955078125',b'0.0416259765625',b'3.1416015625',b'128492',b'\x1c\x0b\x00\x12+',b'128605',b'946684952.371'
b'-0.6806640625',b'-0.17138671875',b'-0.7109375',b'0.0443115234375',b'3.1416015625',b'128791',b'\x1c\x0b\x00\x12+',b'128605',b'946684952.67'
b'-0.6729736328125',b'-0.16082763671875',b'-0.7205810546875',b'0.0452880859375',b'3.1416015625',b'129091',b'\x1c\x0b\x00\x12+',b'128605',b'946684952.47'
b'-0.6700439453125',b'-0.1649169921875',b'-0.7222900390625',b'0.04656982421875',b'3.1416015625',b'129291',b'\x1c\x0b\x00\x12+',b'128605',b'946684952.67'
b'-0.6717529296875',b'-0.169921875',b'-0.719482421875',b'0.04730224609375',b'3.1416015625',b'129492',b'\x10\x07\x00\nC',b'129596',b'946684953.371'
b'-0.6756591796875',b'-0.17071533203125',b'-0.7158203125',b'0.044189453125',b'3.1416015625',b'129791',b'\x10\x07\x00\nC',b'129596',b'946684953.67'
b'-0.6754150390625',b'-0.16583251953125',b'-0.71728515625',b'0.0423583984375',b'3.1416015625',b'129992',b'\x10\x07\x00\nC',b'129596',b'946684953.371'
b'-0.675048828125',b'-0.15887451171875',b'-0.71942138671875',b'0.0380859375',b'3.1416015625',b'130391',b'\x07\x04\x00\x06S',b'130587',b'946684954.27'
b'-0.67254638671875',b'-0.16021728515625',b'-0.72125244140625',b'0.04229736328125',b'3.1416015625',b'130691',b'\x07\x04\x00\x06S',b'130587',b'946684954.57'
