blink_data,blink_tick_ms,epoch
62.0,783011.901,1582415585.998901
62.0,783011.902,1582415585.998902
62.0,783011.903,1582415585.998903
62.0,783011.904,1582415585.998904
62.0,783011.905,1582415585.998905
62.0,783011.906,1582415585.998906
62.0,783011.907,1582415585.998907
62.0,783011.908,1582415585.998908
62.0,783011.909,1582415585.998909
62.0,783011.91,1582415585.99891
62.0,783011.911,1582415585.998911
62.0,783011.912,1582415585.998912
62.0,783011.913,1582415585.998913
62.0,783011.914,1582415585.998914
62.0,783011.915,1582415585.998915
62.0,783011.916,1582415585.998916
62.0,783011.917,1582415585.998917
62.0,783011.918,1582415585.998918
62.0,783011.919,1582415585.998919
62.0,783011.92,1582415585.99892
62.0,783011.921,1582415585.998921
62.0,783011.922,1582415585.998922
62.0,783011.923,1582415585.998923
62.0,783011.924,1582415585.998924
62.0,783011.925,1582415585.998925
62.0,783011.926,1582415585.998926
62.0,783011.927,1582415585.998927
62.0,783011.928,1582415585.998928
62.0,783011.929,1582415585.998929
62.0,783011.93,1582415585.99893
62.0,783011.931,1582415585.998931
62.0,783011.932,1582415585.998932
62.0,783011.933,1582415585.998933
62.0,783011.934,1582415585.998934
62.0,783011.935,1582415585.998935
62.0,783011.936,1582415585.998936
62.0,783011.937,1582415585.998937
62.0,783011.938,1582415585.998938
62.0,783011.939,1582415585.998939
62.0,783011.94,1582415585.99894
62.0,783011.941,1582415585.998941
62.0,783011.942,1582415585.998942
62.0,783011.943,1582415585.998943
62.0,783011.944,1582415585.998944
62.0,783011.945,1582415585.998945
62.0,783011.946,1582415585.998946
62.0,783011.947,1582415585.998947
62.0,783011.948,1582415585.998948
62.0,783011.949,1582415585.998949
62.0,783011.95,1582415585.99895
62.0,783011.951,1582415585.998951
62.0,783011.952,1582415585.998952
62.0,783011.953,1582415585.998953
62.0,783011.954,1582415585.998954
62.0,783011.955,1582415585.998955
62.0,783011.956,1582415585.998956
62.0,783011.957,1582415585.998957
62.0,783011.958,1582415585.998958
62.0,783011.959,1582415585.998959
62.0,783011.96,1582415585.99896
62.0,783011.961,1582415585.998961
62.0,783011.962,1582415585.998962
62.0,783011.963,1582415585.998963
62.0,783011.964,1582415585.998964
62.0,783011.965,1582415585.998965
62.0,783011.966,1582415585.998966
62.0,783011.967,1582415585.998967
62.0,783011.968,1582415585.998968
62.0,783011.969,1582415585.998969
62.0,783011.97,1582415585.99897
62.0,783011.971,1582415585.998971
62.0,783011.972,1582415585.998972
62.0,783011.973,1582415585.998973
62.0,783011.974,1582415585.998974
62.0,783011.975,1582415585.998975
62.0,783011.976,1582415585.998976
62.0,783011.977,1582415585.998977
62.0,783011.978,1582415585.998978
62.0,783011.979,1582415585.998979
62.0,783011.98,1582415585.99898
62.0,783011.981,1582415585.998981
62.0,783011.982,1582415585.998982
62.0,783011.983,1582415585.998983
62.0,783011.984,1582415585.998984
56.0,783011.985,1582415585.998985
58.0,783011.986,1582415585.998986
59.0,783011.987,1582415585.998987
60.0,783011.988,1582415585.998988
60.0,783011.989,1582415585.998989
60.0,783011.99,1582415585.99899
61.0,783011.991,1582415585.998991
61.0,783011.992,1582415585.998992
61.0,783011.993,1582415585.998993
61.0,783011.994,1582415585.998994
61.0,783011.995,1582415585.998995
61.0,783011.996,1582415585.998996
61.0,783011.997,1582415585.998997
61.0,783011.998,1582415585.998998
62.0,783011.999,1582415585.998999
61.0,783012.0,1582415585.999
62.0,783111.901,1582415585.999901
62.0,783111.902,1582415585.999902
62.0,783111.903,1582415585.999903
62.0,783111.904,1582415585.999904
62.0,783111.905,1582415585.999905
62.0,783111.906,1582415585.999906
62.0,783111.907,1582415585.999907
62.0,783111.908,1582415585.999908
62.0,783111.909,1582415585.999909
62.0,783111.91,1582415585.99991
62.0,783111.911,1582415585.999911
62.0,783111.912,1582415585.999912
62.0,783111.913,1582415585.999913
62.0,783111.914,1582415585.999914
62.0,783111.915,1582415585.999915
62.0,783111.916,1582415585.999916
62.0,783111.917,1582415585.999917
62.0,783111.918,1582415585.999918
62.0,783111.919,1582415585.999919
62.0,783111.92,1582415585.99992
62.0,783111.921,1582415585.999921
62.0,783111.922,1582415585.999922
62.0,783111.923,1582415585.999923
62.0,783111.924,1582415585.999924
62.0,783111.925,1582415585.999925
62.0,783111.926,1582415585.999926
62.0,783111.927,1582415585.999927
