blink_data,blink_tick_ms,epoch
233.0,7993.901,1581639319.504901
216.0,7993.902,1581639319.504902
205.0,7993.903,1581639319.504903
196.0,7993.904,1581639319.504904
190.0,7993.905,1581639319.504905
186.0,7993.906,1581639319.504906
182.0,7993.907,1581639319.504907
180.0,7993.908,1581639319.504908
177.0,7993.909,1581639319.504909
177.0,7993.91,1581639319.50491
176.0,7993.911,1581639319.504911
175.0,7993.912,1581639319.504912
175.0,7993.913,1581639319.504913
175.0,7993.914,1581639319.504914
176.0,7993.915,1581639319.504915
175.0,7993.916,1581639319.504916
174.0,7993.917,1581639319.504917
173.0,7993.918,1581639319.504918
173.0,7993.919,1581639319.504919
173.0,7993.92,1581639319.50492
173.0,7993.921,1581639319.504921
173.0,7993.922,1581639319.504922
172.0,7993.923,1581639319.504923
173.0,7993.924,1581639319.504924
174.0,7993.925,1581639319.504925
173.0,7993.926,1581639319.504926
174.0,7993.927,1581639319.504927
174.0,7993.928,1581639319.504928
173.0,7993.929,1581639319.504929
168.0,7993.93,1581639319.50493
168.0,7993.931,1581639319.504931
170.0,7993.932,1581639319.504932
170.0,7993.933,1581639319.504933
178.0,7993.934,1581639319.504934
177.0,7993.935,1581639319.504935
176.0,7993.936,1581639319.504936
176.0,7993.937,1581639319.504937
176.0,7993.938,1581639319.504938
175.0,7993.939,1581639319.504939
175.0,7993.94,1581639319.50494
175.0,7993.941,1581639319.504941
175.0,7993.942,1581639319.504942
173.0,7993.943,1581639319.504943
173.0,7993.944,1581639319.504944
173.0,7993.945,1581639319.504945
173.0,7993.946,1581639319.504946
173.0,7993.947,1581639319.504947
174.0,7993.948,1581639319.504948
173.0,7993.949,1581639319.504949
174.0,7993.95,1581639319.50495
173.0,7993.951,1581639319.504951
174.0,7993.952,1581639319.504952
173.0,7993.953,1581639319.504953
174.0,7993.954,1581639319.504954
173.0,7993.955,1581639319.504955
174.0,7993.956,1581639319.504956
174.0,7993.957,1581639319.504957
174.0,7993.958,1581639319.504958
174.0,7993.959,1581639319.504959
174.0,7993.96,1581639319.50496
173.0,7993.961,1581639319.504961
173.0,7993.962,1581639319.504962
173.0,7993.963,1581639319.504963
173.0,7993.964,1581639319.504964
174.0,7993.965,1581639319.504965
173.0,7993.966,1581639319.504966
174.0,7993.967,1581639319.504967
167.0,7993.968,1581639319.504968
169.0,7993.969,1581639319.504969
169.0,7993.97,1581639319.50497
170.0,7993.971,1581639319.504971
178.0,7993.972,1581639319.504972
177.0,7993.973,1581639319.504973
176.0,7993.974,1581639319.504974
176.0,7993.975,1581639319.504975
176.0,7993.976,1581639319.504976
176.0,7993.977,1581639319.504977
174.0,7993.978,1581639319.504978
174.0,7993.979,1581639319.504979
173.0,7993.98,1581639319.50498
174.0,7993.981,1581639319.504981
173.0,7993.982,1581639319.504982
174.0,7993.983,1581639319.504983
173.0,7993.984,1581639319.504984
174.0,7993.985,1581639319.504985
173.0,7993.986,1581639319.504986
174.0,7993.987,1581639319.504987
173.0,7993.988,1581639319.504988
174.0,7993.989,1581639319.504989
173.0,7993.99,1581639319.50499
174.0,7993.991,1581639319.504991
