blink_data,blink_tick_ms,epoch
0.0,-0.099,1581634613.956901
0.0,-0.098,1581634613.956902
0.0,-0.097,1581634613.956903
0.0,-0.096,1581634613.956904
0.0,-0.095,1581634613.956905
0.0,-0.094,1581634613.956906
0.0,-0.093,1581634613.956907
0.0,-0.092,1581634613.956908
0.0,-0.091,1581634613.956909
0.0,-0.09,1581634613.95691
0.0,-0.089,1581634613.956911
0.0,-0.088,1581634613.956912
0.0,-0.08700000000000001,1581634613.956913
0.0,-0.08600000000000001,1581634613.956914
0.0,-0.085,1581634613.956915
0.0,-0.084,1581634613.956916
0.0,-0.083,1581634613.956917
0.0,-0.082,1581634613.956918
0.0,-0.081,1581634613.956919
0.0,-0.08,1581634613.95692
0.0,-0.079,1581634613.956921
0.0,-0.078,1581634613.956922
0.0,-0.077,1581634613.956923
0.0,-0.076,1581634613.956924
0.0,-0.075,1581634613.956925
0.0,-0.074,1581634613.956926
0.0,-0.073,1581634613.956927
0.0,-0.07200000000000001,1581634613.956928
0.0,-0.07100000000000001,1581634613.956929
0.0,-0.07,1581634613.95693
0.0,-0.069,1581634613.956931
0.0,-0.068,1581634613.956932
0.0,-0.067,1581634613.956933
0.0,-0.066,1581634613.956934
0.0,-0.065,1581634613.956935
0.0,-0.064,1581634613.956936
0.0,-0.063,1581634613.956937
0.0,-0.062,1581634613.956938
0.0,-0.061,1581634613.956939
0.0,-0.06,1581634613.95694
0.0,-0.059000000000000004,1581634613.956941
0.0,-0.058,1581634613.956942
0.0,-0.057,1581634613.956943
0.0,-0.056,1581634613.956944
0.0,-0.055,1581634613.956945
0.0,-0.054,1581634613.956946
0.0,-0.053,1581634613.956947
0.0,-0.052000000000000005,1581634613.956948
0.0,-0.051000000000000004,1581634613.956949
0.0,-0.05,1581634613.95695
0.0,-0.049,1581634613.956951
0.0,-0.048,1581634613.956952
0.0,-0.047,1581634613.956953
0.0,-0.046,1581634613.956954
0.0,-0.045,1581634613.956955
0.0,-0.044,1581634613.956956
0.0,-0.043000000000000003,1581634613.956957
0.0,-0.042,1581634613.956958
0.0,-0.041,1581634613.956959
0.0,-0.04,1581634613.95696
0.0,-0.039,1581634613.956961
0.0,-0.038,1581634613.956962
0.0,-0.037,1581634613.956963
0.0,-0.036000000000000004,1581634613.956964
0.0,-0.035,1581634613.956965
0.0,-0.034,1581634613.956966
0.0,-0.033,1581634613.956967
0.0,-0.032,1581634613.956968
0.0,-0.031,1581634613.956969
0.0,-0.03,1581634613.95697
0.0,-0.029,1581634613.956971
0.0,-0.028,1581634613.956972
0.0,-0.027,1581634613.956973
0.0,-0.026000000000000002,1581634613.956974
0.0,-0.025,1581634613.956975
0.0,-0.024,1581634613.956976
0.0,-0.023,1581634613.956977
0.0,-0.022,1581634613.956978
0.0,-0.021,1581634613.956979
0.0,-0.02,1581634613.95698
0.0,-0.019,1581634613.956981
0.0,-0.018000000000000002,1581634613.956982
0.0,-0.017,1581634613.956983
0.0,-0.016,1581634613.956984
0.0,-0.015,1581634613.956985
0.0,-0.014,1581634613.956986
0.0,-0.013000000000000001,1581634613.956987
0.0,-0.012,1581634613.956988
0.0,-0.011,1581634613.956989
0.0,-0.01,1581634613.95699
0.0,-0.009000000000000001,1581634613.956991
0.0,-0.008,1581634613.956992
0.0,-0.007,1581634613.956993
0.0,-0.006,1581634613.956994
0.0,-0.005,1581634613.956995
0.0,-0.004,1581634613.956996
0.0,-0.003,1581634613.956997
0.0,-0.002,1581634613.956998
0.0,-0.001,1581634613.956999
0.0,0.0,1581634613.957
0.0,-0.099,1581634613.856901
0.0,-0.098,1581634613.856902
0.0,-0.097,1581634613.856903
0.0,-0.096,1581634613.856904
0.0,-0.095,1581634613.856905
0.0,-0.094,1581634613.856906
0.0,-0.093,1581634613.856907
0.0,-0.092,1581634613.856908
0.0,-0.091,1581634613.856909
0.0,-0.09,1581634613.85691
0.0,-0.089,1581634613.856911
0.0,-0.088,1581634613.856912
0.0,-0.08700000000000001,1581634613.856913
0.0,-0.08600000000000001,1581634613.856914
0.0,-0.085,1581634613.856915
0.0,-0.084,1581634613.856916
0.0,-0.083,1581634613.856917
0.0,-0.082,1581634613.856918
0.0,-0.081,1581634613.856919
0.0,-0.08,1581634613.85692
0.0,-0.079,1581634613.856921
0.0,-0.078,1581634613.856922
0.0,-0.077,1581634613.856923
0.0,-0.076,1581634613.856924
0.0,-0.075,1581634613.856925
0.0,-0.074,1581634613.856926
0.0,-0.073,1581634613.856927
0.0,-0.07200000000000001,1581634613.856928
0.0,-0.07100000000000001,1581634613.856929
0.0,-0.07,1581634613.85693
0.0,-0.069,1581634613.856931
0.0,-0.068,1581634613.856932
0.0,-0.067,1581634613.856933
0.0,-0.066,1581634613.856934
0.0,-0.065,1581634613.856935
0.0,-0.064,1581634613.856936
0.0,-0.063,1581634613.856937
0.0,-0.062,1581634613.856938
0.0,-0.061,1581634613.856939
0.0,-0.06,1581634613.85694
0.0,-0.059000000000000004,1581634613.856941
0.0,-0.058,1581634613.856942
0.0,-0.057,1581634613.856943
