pos_x,pos_y,pos_z,pos_accuracy,time_ms_pos,pos_epoch,parsed_pos_epoch
0.0,0.0,0.0,0.0,0.0,0.0,946684892.143
0.0,0.0,0.0,0.0,0.0,0.0,946684892.643
0.0,0.0,0.0,0.0,0.0,0.0,946684892.643
0.0,0.0,0.0,0.0,0.0,0.0,946684892.643
0.0,0.0,0.0,0.0,0.0,0.0,946684892.643
0.0,0.0,0.0,0.0,0.0,0.0,946684892.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684892.643
0.0,0.0,0.0,0.0,0.0,0.0,946684892.643
0.0,0.0,0.0,0.0,0.0,0.0,946684892.643
0.0,0.0,0.0,0.0,0.0,0.0,946684892.643
0.0,0.0,0.0,0.0,0.0,0.0,946684892.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.143
0.0,0.0,0.0,0.0,0.0,0.0,946684894.143
0.0,0.0,0.0,0.0,0.0,0.0,946684894.143
0.0,0.0,0.0,0.0,0.0,0.0,946684894.143
0.0,0.0,0.0,0.0,0.0,0.0,946684894.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.143
0.0,0.0,0.0,0.0,0.0,0.0,946684894.143
0.0,0.0,0.0,0.0,0.0,0.0,946684894.143
0.0,0.0,0.0,0.0,0.0,0.0,946684894.143
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684893.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.143
0.0,0.0,0.0,0.0,0.0,0.0,946684894.143
0.0,0.0,0.0,0.0,0.0,0.0,946684894.143
0.0,0.0,0.0,0.0,0.0,0.0,946684894.143
0.0,0.0,0.0,0.0,0.0,0.0,946684894.143
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.143
0.0,0.0,0.0,0.0,0.0,0.0,946684894.143
0.0,0.0,0.0,0.0,0.0,0.0,946684894.143
0.0,0.0,0.0,0.0,0.0,0.0,946684894.143
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684895.143
0.0,0.0,0.0,0.0,0.0,0.0,946684895.143
0.0,0.0,0.0,0.0,0.0,0.0,946684895.143
0.0,0.0,0.0,0.0,0.0,0.0,946684895.143
0.0,0.0,0.0,0.0,0.0,0.0,946684895.143
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684895.143
0.0,0.0,0.0,0.0,0.0,0.0,946684895.143
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684894.643
0.0,0.0,0.0,0.0,0.0,0.0,946684895.143
0.0,0.0,0.0,0.0,0.0,0.0,946684895.143
0.0,0.0,0.0,0.0,0.0,0.0,946684895.143
0.0,0.0,0.0,0.0,0.0,0.0,946684895.643
0.0,0.0,0.0,0.0,0.0,0.0,946684895.643
0.0,0.0,0.0,0.0,0.0,0.0,946684895.643
0.0,0.0,0.0,0.0,0.0,0.0,946684895.143
0.0,0.0,0.0,0.0,0.0,0.0,946684895.143
0.0,0.0,0.0,0.0,0.0,0.0,946684895.643
0.0,0.0,0.0,0.0,0.0,0.0,946684895.643
0.0,0.0,0.0,0.0,0.0,0.0,946684895.643
0.0,0.0,0.0,0.0,0.0,0.0,946684895.143
0.0,0.0,0.0,0.0,0.0,0.0,946684895.143
0.0,0.0,0.0,0.0,0.0,0.0,946684895.643
0.0,0.0,0.0,0.0,0.0,0.0,946684895.643
0.0,0.0,0.0,0.0,0.0,0.0,946684896.143
0.0,0.0,0.0,0.0,0.0,0.0,946684896.143
0.0,0.0,0.0,0.0,0.0,0.0,946684900.143
0.0,0.0,0.0,0.0,0.0,0.0,946684900.143
0.0,0.0,0.0,0.0,0.0,0.0,946684900.143
0.0,0.0,0.0,0.0,0.0,0.0,946684900.143
0.0,0.0,0.0,0.0,0.0,0.0,946684900.143
0.0,0.0,0.0,0.0,0.0,0.0,946684802.55
0.0,0.0,0.0,0.0,0.0,0.0,946684802.55
0.0,0.0,0.0,0.0,0.0,0.0,946684802.55
0.0,0.0,0.0,0.0,0.0,0.0,946684802.55
0.0,0.0,0.0,0.0,0.0,0.0,946684803.05
0.0,0.0,0.0,0.0,0.0,0.0,946684802.55
0.0,0.0,0.0,0.0,0.0,0.0,946684803.05
0.0,0.0,0.0,0.0,0.0,0.0,946684803.05
0.0,0.0,0.0,0.0,0.0,0.0,946684803.05
0.0,0.0,0.0,0.0,0.0,0.0,946684803.05
0.0,0.0,0.0,0.0,0.0,0.0,946684803.55
0.0,0.0,0.0,0.0,0.0,0.0,946684803.55
0.0,0.0,0.0,0.0,0.0,0.0,946684803.55
0.0,0.0,0.0,0.0,0.0,0.0,946684803.55
0.0,0.0,0.0,0.0,0.0,0.0,946684803.55
0.0,0.0,0.0,0.0,0.0,0.0,946684803.05
0.0,0.0,0.0,0.0,0.0,0.0,946684803.05
0.0,0.0,0.0,0.0,0.0,0.0,946684803.05
0.0,0.0,0.0,0.0,0.0,0.0,946684803.05
0.0,0.0,0.0,0.0,0.0,0.0,946684803.05
0.0,0.0,0.0,0.0,0.0,0.0,946684803.55
0.0,0.0,0.0,0.0,0.0,0.0,946684803.55
0.0,0.0,0.0,0.0,0.0,0.0,946684803.55
0.0,0.0,0.0,0.0,0.0,0.0,946684803.55
0.0,0.0,0.0,0.0,0.0,0.0,946684803.55
0.0,0.0,0.0,0.0,0.0,0.0,946684804.05
0.0,0.0,0.0,0.0,0.0,0.0,946684804.05
0.0,0.0,0.0,0.0,0.0,0.0,946684804.05
0.0,0.0,0.0,0.0,0.0,0.0,946684804.05
0.0,0.0,0.0,0.0,0.0,0.0,946684804.05
0.0,0.0,0.0,0.0,0.0,0.0,946684803.55
0.0,0.0,0.0,0.0,0.0,0.0,946684803.55
