pos_x,pos_y,pos_z,pos_accuracy,time_ms_pos,pos_epoch,parsed_pos_epoch
0.0,0.0,0.0,0.0,0.0,0.0,946685616.059
0.0,0.0,0.0,0.0,0.0,0.0,946685616.059
0.0,0.0,0.0,0.0,0.0,0.0,946685616.059
0.0,0.0,0.0,0.0,0.0,0.0,946685616.059
0.0,0.0,0.0,0.0,0.0,0.0,946685616.059
0.0,0.0,0.0,0.0,0.0,0.0,946685616.059
0.0,0.0,0.0,0.0,0.0,0.0,946685616.059
0.0,0.0,0.0,0.0,0.0,0.0,946685616.059
0.0,0.0,0.0,0.0,0.0,0.0,946685616.059
0.0,0.0,0.0,0.0,0.0,0.0,946685616.059
0.0,0.0,0.0,0.0,0.0,0.0,946685615.453
0.0,0.0,0.0,0.0,0.0,0.0,946685615.453
0.0,0.0,0.0,0.0,0.0,0.0,946685615.953
0.0,0.0,0.0,0.0,0.0,0.0,946685615.953
0.0,0.0,0.0,0.0,0.0,0.0,946685615.953
0.0,0.0,0.0,0.0,0.0,0.0,946685615.953
0.0,0.0,0.0,0.0,0.0,0.0,946685615.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685615.953
0.0,0.0,0.0,0.0,0.0,0.0,946685615.953
0.0,0.0,0.0,0.0,0.0,0.0,946685615.953
0.0,0.0,0.0,0.0,0.0,0.0,946685615.953
0.0,0.0,0.0,0.0,0.0,0.0,946685615.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685615.953
0.0,0.0,0.0,0.0,0.0,0.0,946685615.953
0.0,0.0,0.0,0.0,0.0,0.0,946685615.953
0.0,0.0,0.0,0.0,0.0,0.0,946685615.953
0.0,0.0,0.0,0.0,0.0,0.0,946685615.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685616.953
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.953
0.0,0.0,0.0,0.0,0.0,0.0,946685617.953
0.0,0.0,0.0,0.0,0.0,0.0,946685617.953
0.0,0.0,0.0,0.0,0.0,0.0,946685617.953
0.0,0.0,0.0,0.0,0.0,0.0,946685617.953
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.953
0.0,0.0,0.0,0.0,0.0,0.0,946685617.953
0.0,0.0,0.0,0.0,0.0,0.0,946685617.953
0.0,0.0,0.0,0.0,0.0,0.0,946685617.953
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.453
0.0,0.0,0.0,0.0,0.0,0.0,946685617.953
0.0,0.0,0.0,0.0,0.0,0.0,946685617.953
0.0,0.0,0.0,0.0,0.0,0.0,946685617.953
0.0,0.0,0.0,0.0,0.0,0.0,946685617.953
0.0,0.0,0.0,0.0,0.0,0.0,946685617.953
0.0,0.0,0.0,0.0,0.0,0.0,946685618.453
0.0,0.0,0.0,0.0,0.0,0.0,946685618.453
