blink_data,blink_tick_ms,blink_payload_ID,temple_temp,temple_therm,temple_tick_ms,nose_temp,nose_therm,nose_tick_ms,parsed_sec_tick_ms,parsed_sec_epoch,quatI,quatJ,quatK,quatReal,quatRadianAccuracy,rot_tick_ms,activityConfidence,tick_ms_activity,pos_x,pos_y,pos_z,pos_accuracy,tick_ms_pos,pos_epoch,tick_ms,epoch,system_epoch
"('blink_data', b'\xe4\xd5\xca\xc2\xbd\xb9\xb6\xb3\xb2\xb1\xb0\xaf\xaf\xae\xae\xae\xae\xae\xae\xae\xae\xae\xae\xae\xad\xac\xad\xad\xad\xa8\xa8\xa8\xa9\xb1\xb0\xb0\xb1\xb0\xaf\xae\xad\xae\xad\xae\xad\xad\xad\xad\xad\xad\xae\xad\xae\xad\xae\xad\xae\xae\xaf\xad\xad\xad\xad\xad\xad\xad\xad\xa7\xa9\xa9\xab\xb2\xb1\xb0\xb0\xb0\xae\xae\xad\xad\xad\xae\xad\xae\xad\xae\xad\xae\xad\xae\xad\xae\xae\xaf\xad\xad\xad\xad\xad\xad')","('blink_tick_ms', 24957)","('blink_payload_ID', 0)","('temple_temp', 0)","('temple_therm', 3748)","('temple_tick_ms', 67097392)","('nose_temp', 4017)","('nose_therm', 1721)","('nose_tick_ms', 67097342)","('parsed_sec_tick_ms', 67127156)","('parsed_sec_epoch', 946766968)","('quatI', 0.0)","('quatJ', 0.0)","('quatK', 0.0)","('quatReal', 0.0)","('quatRadianAccuracy', 0.0)","('rot_tick_ms', 0)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 25452)","('epoch', 1581541570)",1581541578.5804794
"('blink_data', b'\xad\xae\xad\xae\xa8\xa9\xa9\xaa\xb2\xb1\xb1\xb1\xaf\xae\xae\xae\xae\xad\xad\xad\xae\xad\xae\xad\xae\xad\xae\xae\xaf\xad\xad\xad\xad\xad\xae\xad\xae\xad\xae\xad\xae\xad\xa8\xa9\xaa\xab\xb3\xb0\xb0\xaf\xaf\xb0\xaf\xaf\xae\xae\xae\xae\xae\xae\xad\xae\xad\xad\xad\xad\xae\xae\xae\xae\xae\xae\xae\xad\xad\xad\xad\xad\xad\xa8\xa8\xaa\xaa\xb2\xb1\xb1\xb0\xaf\xaf\xae\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad')","('blink_tick_ms', 24957)","('blink_payload_ID', 1)","('temple_temp', 0)","('temple_therm', 3747)","('temple_tick_ms', 67097492)","('nose_temp', 4017)","('nose_therm', 1720)","('nose_tick_ms', 67097442)","('parsed_sec_tick_ms', 67127156)","('parsed_sec_epoch', 946766968)","('quatI', 0.0)","('quatJ', 0.0)","('quatK', 0.0)","('quatReal', 0.0)","('quatRadianAccuracy', 0.0)","('rot_tick_ms', 0)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 25552)","('epoch', 1581541570)",1581541578.6360602
"('blink_data', b'\xad\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xae\xae\xad\xad\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xae\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xa8\xa8\xaa\xaa\xb2\xb0\xb0\xb0\xaf\xae\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xae\xad\xad\xad\xad\xad\xad\xad\xad\xae\xad\xad\xad\xad\xad\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0')","('blink_tick_ms', 24957)","('blink_payload_ID', 2)","('temple_temp', 0)","('temple_therm', 3748)","('temple_tick_ms', 67097592)","('nose_temp', 4017)","('nose_therm', 1719)","('nose_tick_ms', 67097542)","('parsed_sec_tick_ms', 67127156)","('parsed_sec_epoch', 946766968)","('quatI', 0.0)","('quatJ', 0.0)","('quatK', 0.0)","('quatReal', 0.0)","('quatRadianAccuracy', 0.0)","('rot_tick_ms', 0)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 25652)","('epoch', 1581541570)",1581541578.7951522
"('blink_data', b'\xaf\xae\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xa8\xa8\xaa\xaa\xb2\xb1\xb1\xb0\xaf\xaf\xae\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xae\xad\xad\xad\xad\xae\xad\xad\xad\xad\xad\xad\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xae\xae\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xae\xad\xad\xad\xad\xad\xad')","('blink_tick_ms', 24957)","('blink_payload_ID', 3)","('temple_temp', 0)","('temple_therm', 3747)","('temple_tick_ms', 67097692)","('nose_temp', 4017)","('nose_therm', 1720)","('nose_tick_ms', 67097642)","('parsed_sec_tick_ms', 67127156)","('parsed_sec_epoch', 946766968)","('quatI', 0.0)","('quatJ', 0.0)","('quatK', 0.0)","('quatReal', 0.0)","('quatRadianAccuracy', 0.0)","('rot_tick_ms', 0)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 25751)","('epoch', 1581541570)",1581541578.8899665
"('blink_data', b'\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xae\xae\xae\xae\xae\xad\xad\xad\xad\xad\xad\xae\xad\xad\xad\xad\xad\xad\xad\xad\xae\xae\xad\xad\xad\xad\xad\xad\xa8\xa8\xa9\xaa\xb2\xb1\xb0\xb0\xaf\xaf\xae\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad\xae\xae\xad\xad\xad\xae\xad\xad\xad\xae\xad\xad\xad\xad\xad\xad\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0')","('blink_tick_ms', 24957)","('blink_payload_ID', 5)","('temple_temp', 0)","('temple_therm', 3749)","('temple_tick_ms', 67097892)","('nose_temp', 4016)","('nose_therm', 1719)","('nose_tick_ms', 67097842)","('parsed_sec_tick_ms', 67127156)","('parsed_sec_epoch', 946766968)","('quatI', 0.0)","('quatJ', 0.0)","('quatK', 0.0)","('quatReal', 0.0)","('quatRadianAccuracy', 0.0)","('rot_tick_ms', 0)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 25953)","('epoch', 1581541570)",1581541579.028388
"('blink_data', b'\xaf\xae\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xa8\xa8\xaa\xaa\xb2\xb1\xb1\xb0\xaf\xaf\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad\xad\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad')","('blink_tick_ms', 24957)","('blink_payload_ID', 6)","('temple_temp', 0)","('temple_therm', 3748)","('temple_tick_ms', 67097992)","('nose_temp', 4017)","('nose_therm', 1719)","('nose_tick_ms', 67097942)","('parsed_sec_tick_ms', 67127156)","('parsed_sec_epoch', 946766968)","('quatI', 0.0)","('quatJ', 0.0)","('quatK', 0.0)","('quatReal', 0.0)","('quatRadianAccuracy', 0.0)","('rot_tick_ms', 0)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 26053)","('epoch', 1581541570)",1581541579.1811996
"('blink_data', b'\xad\xad\xad\xad\xa8\xa8\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xaf\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xae\xae\xad\xad\xad\xad\xad\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xae\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xa8\xa8\xaa\xaa\xb2\xb1\xb1\xb0\xaf\xaf\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad\xad')","('blink_tick_ms', 24957)","('blink_payload_ID', 7)","('temple_temp', 0)","('temple_therm', 3749)","('temple_tick_ms', 67098092)","('nose_temp', 4018)","('nose_therm', 1719)","('nose_tick_ms', 67098042)","('parsed_sec_tick_ms', 67127156)","('parsed_sec_epoch', 946766968)","('quatI', -0.4814453125)","('quatJ', -0.664306640625)","('quatK', -0.182373046875)","('quatReal', 0.54193115234375)","('quatRadianAccuracy', 3.1416015625)","('rot_tick_ms', 25857)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 26153)","('epoch', 1581541570)",1581541579.2722008
"('blink_data', b'\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xa8\xa8\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xaf\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xae\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0')","('blink_tick_ms', 24957)","('blink_payload_ID', 8)","('temple_temp', 0)","('temple_therm', 3747)","('temple_tick_ms', 67098192)","('nose_temp', 4016)","('nose_therm', 1720)","('nose_tick_ms', 67098142)","('parsed_sec_tick_ms', 67127156)","('parsed_sec_epoch', 946766968)","('quatI', -0.48150634765625)","('quatJ', -0.66424560546875)","('quatK', -0.18231201171875)","('quatReal', 0.54193115234375)","('quatRadianAccuracy', 3.1416015625)","('rot_tick_ms', 25957)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 26252)","('epoch', 1581541570)",1581541579.344006
"('blink_data', b'\xaf\xae\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xae\xad\xad\xad\xad\xad\xad\xad\xae\xad\xad\xa8\xa8\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xaf\xae\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xa8\xa9\xaa\xaa\xb2\xb1\xb0\xb0\xaf\xae\xae\xae\xae\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xad\xae\xad\xad\xad\xad')","('blink_tick_ms', 24957)","('blink_payload_ID', 9)","('temple_temp', 0)","('temple_therm', 3747)","('temple_tick_ms', 67098292)","('nose_temp', 4017)","('nose_therm', 1718)","('nose_tick_ms', 67098242)","('parsed_sec_tick_ms', 67127156)","('parsed_sec_epoch', 946766968)","('quatI', -0.48150634765625)","('quatJ', -0.66424560546875)","('quatK', -0.182373046875)","('quatReal', 0.5418701171875)","('quatRadianAccuracy', 3.1416015625)","('rot_tick_ms', 26057)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 26352)","('epoch', 1581541570)",1581541579.484534
"('blink_data', b'\x9e\x9e\x9e\x9e\x9a\x9b\x9c\x9c\x9f\x9f\x9f\x9f\x9f\x9f\x9f\x9f\x9f\x9e\x9e\x9e\x9e\x9e\x9e\x9e\x9e\x9e\x9e\x9e\x9e\x9f\x9e\x9e\x9e\x9f\x9d\x9e\x9f\x9f\x9d\x9e\x9e\x9e\x9a\x9c\x9c\x9c\xa0\x9f\x9f\x9f\x9f\x9f\x9f\x9f\x9e\x9e\x9e\x9e\x9e\x9e\x9e\x9e\x9e\x9e\x9e\x9e\x9e\x9e\x9e\x9e\x9f\x9e\x9e\x9e\x9e\x9e\x9e\x9e\x9e\x99\x9b\x9c\x9c\x9f\x9f\x9f\xa0\x9f\xa0\xa0\x9f\x9e\x9e\x9f\x9f\x9e\x9e\x9e\x9e\x9e')","('blink_tick_ms', 25447)","('blink_payload_ID', 930)","('temple_temp', 0)","('temple_therm', 3724)","('temple_tick_ms', 67127392)","('nose_temp', 4019)","('nose_therm', 1727)","('nose_tick_ms', 67127342)","('parsed_sec_tick_ms', 67127793)","('parsed_sec_epoch', 946766968)","('quatI', -0.4815673828125)","('quatJ', -0.66424560546875)","('quatK', -0.18231201171875)","('quatReal', 0.5418701171875)","('quatRadianAccuracy', 3.1416015625)","('rot_tick_ms', 26156)","('activityConfidence', b'\x00\x00\x00\x00\x00\x00\x00\x00\x00')","('tick_ms_activity', 0)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 26452)","('epoch', 1581541570)",1581541579.5650043
