blink_data,blink_tick_ms,blink_payload_ID,temple_temp,temple_therm,temple_tick_ms,nose_temp,nose_therm,nose_tick_ms,parsed_sec_tick_ms,parsed_sec_epoch,quatI,quatJ,quatK,quatReal,quatRadianAccuracy,rot_tick_ms,activityConfidence,tick_ms_activity,pos_x,pos_y,pos_z,pos_accuracy,tick_ms_pos,pos_epoch,tick_ms,epoch,system_epoch
"('blink_data', b'uuuuuuuuuuuuuuuuussssuuuvvvuuuuuuuuuuuuuuuuuuuuuuutuuuqsssuuuvvvuuuuuuuuuuuuuuuuuuuuuuttttutssssuuuv')","('blink_tick_ms', 410717)","('blink_payload_ID', 451580)","('temple_temp', 639)","('temple_therm', 3780)","('temple_tick_ms', 410856)","('nose_temp', 1156)","('nose_therm', 1550)","('nose_tick_ms', 410806)","('parsed_sec_tick_ms', 410857)","('parsed_sec_epoch', 946685303)","('quatI', -0.642578125)","('quatJ', -0.33062744140625)","('quatK', -0.64990234375)","('quatReal', 0.23529052734375)","('quatRadianAccuracy', 3.1416015625)","('rot_tick_ms', 411470)","('activityConfidence', b'\x00\x01\x00\x00c\x00\x00\x00\x00')","('tick_ms_activity', 410819)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 411747)","('epoch', 1581714175)",1581642232.274392
"('blink_data', b'uuuuqsssuuuvvvvuuuuuuuuuuuuuuuuuuuuuuuuuuussssuuvvvvuuuuuuuuuuuuuuuuuuuuuuuuuuuqsssuuuvvvvuuuuuuuuuu')","('blink_tick_ms', 410818)","('blink_payload_ID', 451780)","('temple_temp', 639)","('temple_therm', 3772)","('temple_tick_ms', 410956)","('nose_temp', 1157)","('nose_therm', 1549)","('nose_tick_ms', 410906)","('parsed_sec_tick_ms', 411357)","('parsed_sec_epoch', 946685304)","('quatI', -0.640869140625)","('quatJ', -0.331298828125)","('quatK', -0.651123046875)","('quatReal', 0.2357177734375)","('quatRadianAccuracy', 3.1416015625)","('rot_tick_ms', 411570)","('activityConfidence', b'\x01\x01\x00\x02a\x00\x00\x00\x00')","('tick_ms_activity', 411799)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 411852)","('epoch', 1581714181)",1581642232.308513
"('blink_data', b'vvuuuuuuuuuvvvvuuuuuuuuuuuuuuuuuuuuuuuuuuussssuuvvvvuuuuuuuuuuuuuuuuuuuuuuuuuuuqsssuuuvvvvuuuuuuuuuu')","('blink_tick_ms', 410918)","('blink_payload_ID', 451970)","('temple_temp', 639)","('temple_therm', 3768)","('temple_tick_ms', 411056)","('nose_temp', 1155)","('nose_therm', 1550)","('nose_tick_ms', 411006)","('parsed_sec_tick_ms', 411357)","('parsed_sec_epoch', 946685304)","('quatI', -0.64141845703125)","('quatJ', -0.33148193359375)","('quatK', -0.64984130859375)","('quatReal', 0.237548828125)","('quatRadianAccuracy', 3.1416015625)","('rot_tick_ms', 411669)","('activityConfidence', b'\x01\x01\x00\x02a\x00\x00\x00\x00')","('tick_ms_activity', 411799)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 411954)","('epoch', 1581714181)",1581642232.3374555
"('blink_data', b'vvvuuuuuuuuuuuuuuuuuuuuuuuuuuqsssuuuvvvvuuuuuuuuuuuuuuuuuuuuuuuuuutssssuuvvvvuuuuuuuuuuuuuuuuuuuuuuu')","('blink_tick_ms', 411018)","('blink_payload_ID', 452160)","('temple_temp', 635)","('temple_therm', 3774)","('temple_tick_ms', 411156)","('nose_temp', 1155)","('nose_therm', 1550)","('nose_tick_ms', 411106)","('parsed_sec_tick_ms', 411357)","('parsed_sec_epoch', 946685304)","('quatI', -0.64154052734375)","('quatJ', -0.331787109375)","('quatK', -0.6485595703125)","('quatReal', 0.240234375)","('quatRadianAccuracy', 3.1416015625)","('rot_tick_ms', 411769)","('activityConfidence', b'\x01\x01\x00\x02a\x00\x00\x00\x00')","('tick_ms_activity', 411799)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 412057)","('epoch', 1581714181)",1581642232.3704512
"('blink_data', b'uuuuuuuuuuuuuuuuuuuuuuuuuuuuuqsssuuuvvvuuuuuuuuuuuuuuuuuuuuuuuuuuuussssuuvvvvuuuuuuuuuuuuuuuuuuuuuuu')","('blink_tick_ms', 411127)","('blink_payload_ID', 452350)","('temple_temp', 631)","('temple_therm', 3769)","('temple_tick_ms', 411256)","('nose_temp', 1157)","('nose_therm', 1550)","('nose_tick_ms', 411206)","('parsed_sec_tick_ms', 411357)","('parsed_sec_epoch', 946685304)","('quatI', -0.64178466796875)","('quatJ', -0.33197021484375)","('quatK', -0.647705078125)","('quatReal', 0.24169921875)","('quatRadianAccuracy', 3.1416015625)","('rot_tick_ms', 411870)","('activityConfidence', b'\x01\x01\x00\x02a\x00\x00\x00\x00')","('tick_ms_activity', 411799)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 412159)","('epoch', 1581714181)",1581642232.4086328
"('blink_data', b'tttttttttttttttttrssrutuuuuuutttttttttttttttttttttttttprsrttuuuuuuutttttttttttttttttttttttttrssrttuu')","('blink_tick_ms', 411227)","('blink_payload_ID', 452540)","('temple_temp', 627)","('temple_therm', 3771)","('temple_tick_ms', 411356)","('nose_temp', 1155)","('nose_therm', 1550)","('nose_tick_ms', 411306)","('parsed_sec_tick_ms', 411357)","('parsed_sec_epoch', 946685304)","('quatI', -0.64227294921875)","('quatJ', -0.33184814453125)","('quatK', -0.64715576171875)","('quatReal', 0.24200439453125)","('quatRadianAccuracy', 3.1416015625)","('rot_tick_ms', 411969)","('activityConfidence', b'\x01\x01\x00\x02a\x00\x00\x00\x00')","('tick_ms_activity', 411799)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 412262)","('epoch', 1581714181)",1581642232.438634
"('blink_data', b'ttttqrssttuuuuuuutttttttttttttttttttttttttrsssutuuuuuuuttttttttttttttttttttttttqrsrtuuuuuuuuuttttttt')","('blink_tick_ms', 411328)","('blink_payload_ID', 452740)","('temple_temp', 626)","('temple_therm', 3785)","('temple_tick_ms', 411456)","('nose_temp', 1152)","('nose_therm', 1550)","('nose_tick_ms', 411406)","('parsed_sec_tick_ms', 411857)","('parsed_sec_epoch', 946685305)","('quatI', -0.642578125)","('quatJ', -0.3323974609375)","('quatK', -0.646484375)","('quatReal', 0.24212646484375)","('quatRadianAccuracy', 3.1416015625)","('rot_tick_ms', 412069)","('activityConfidence', b'\x01\x01\x00\x02a\x00\x00\x00\x00')","('tick_ms_activity', 411799)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 412365)","('epoch', 1581714181)",1581642232.473672
"('blink_data', b'uuuuuutttuuuuuuuuuttttttttttttttttttttttttrsssuuuuuuuuuutttttttttttttttttttttttqrssuuuuuuuuuuttttttt')","('blink_tick_ms', 411437)","('blink_payload_ID', 452930)","('temple_temp', 616)","('temple_therm', 3771)","('temple_tick_ms', 411556)","('nose_temp', 1152)","('nose_therm', 1550)","('nose_tick_ms', 411506)","('parsed_sec_tick_ms', 411857)","('parsed_sec_epoch', 946685305)","('quatI', -0.6422119140625)","('quatJ', -0.33294677734375)","('quatK', -0.64617919921875)","('quatReal', 0.2431640625)","('quatRadianAccuracy', 3.1416015625)","('rot_tick_ms', 412168)","('activityConfidence', b'\x01\x01\x00\x02a\x00\x00\x00\x00')","('tick_ms_activity', 411799)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 412465)","('epoch', 1581714181)",1581642233.3074229
"('blink_data', b'uututttttttttttttrsssuuuvuuuuuuustuuuuuuuuuuuttttttttttttttttttttttssssuuuvuuuuuuutttttttttttttttttt')","('blink_tick_ms', 411637)","('blink_payload_ID', 453310)","('temple_temp', 621)","('temple_therm', 3756)","('temple_tick_ms', 411756)","('nose_temp', 1152)","('nose_therm', 1550)","('nose_tick_ms', 411706)","('parsed_sec_tick_ms', 411857)","('parsed_sec_epoch', 946685305)","('quatI', -0.63458251953125)","('quatJ', -0.34722900390625)","('quatK', -0.63311767578125)","('quatReal', 0.27545166015625)","('quatRadianAccuracy', 3.1416015625)","('rot_tick_ms', 412368)","('activityConfidence', b'\x01\x01\x00\x02a\x00\x00\x00\x00')","('tick_ms_activity', 411799)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 412670)","('epoch', 1581714181)",1581642233.350424
"('blink_data', b'uuuuuuuttttttttttttttttttttttqsssttuuuuuuuuuuttttttttttttttttttttttrsssuuuvuuuuuuutttttttttttttttttt')","('blink_tick_ms', 411537)","('blink_payload_ID', 453120)","('temple_temp', 623)","('temple_therm', 3758)","('temple_tick_ms', 411656)","('nose_temp', 1153)","('nose_therm', 1548)","('nose_tick_ms', 411606)","('parsed_sec_tick_ms', 411857)","('parsed_sec_epoch', 946685305)","('quatI', -0.64117431640625)","('quatJ', -0.335205078125)","('quatK', -0.64453125)","('quatReal', 0.2471923828125)","('quatRadianAccuracy', 3.1416015625)","('rot_tick_ms', 412269)","('activityConfidence', b'\x01\x01\x00\x02a\x00\x00\x00\x00')","('tick_ms_activity', 411799)","('pos_x', 0.0)","('pos_y', 0.0)","('pos_z', 0.0)","('pos_accuracy', 0.0)","('tick_ms_pos', 0)","('pos_epoch', 0)","('tick_ms', 412568)","('epoch', 1581714181)",1581642233.3894384
