blink_data,blink_tick_ms,epoch
0.0,-0.099,1581541882.864901
0.0,-0.098,1581541882.864902
0.0,-0.097,1581541882.864903
0.0,-0.096,1581541882.864904
0.0,-0.095,1581541882.864905
0.0,-0.094,1581541882.864906
0.0,-0.093,1581541882.864907
0.0,-0.092,1581541882.864908
0.0,-0.091,1581541882.864909
0.0,-0.09,1581541882.86491
0.0,-0.089,1581541882.864911
0.0,-0.088,1581541882.864912
0.0,-0.08700000000000001,1581541882.864913
0.0,-0.08600000000000001,1581541882.864914
0.0,-0.085,1581541882.864915
0.0,-0.084,1581541882.864916
0.0,-0.083,1581541882.864917
0.0,-0.082,1581541882.864918
0.0,-0.081,1581541882.864919
0.0,-0.08,1581541882.86492
0.0,-0.079,1581541882.864921
0.0,-0.078,1581541882.864922
0.0,-0.077,1581541882.864923
0.0,-0.076,1581541882.864924
0.0,-0.075,1581541882.864925
0.0,-0.074,1581541882.864926
0.0,-0.073,1581541882.864927
0.0,-0.07200000000000001,1581541882.864928
0.0,-0.07100000000000001,1581541882.864929
0.0,-0.07,1581541882.86493
0.0,-0.069,1581541882.864931
0.0,-0.068,1581541882.864932
0.0,-0.067,1581541882.864933
0.0,-0.066,1581541882.864934
0.0,-0.065,1581541882.864935
0.0,-0.064,1581541882.864936
0.0,-0.063,1581541882.864937
0.0,-0.062,1581541882.864938
0.0,-0.061,1581541882.864939
0.0,-0.06,1581541882.86494
0.0,-0.059000000000000004,1581541882.864941
0.0,-0.058,1581541882.864942
0.0,-0.057,1581541882.864943
0.0,-0.056,1581541882.864944
0.0,-0.055,1581541882.864945
0.0,-0.054,1581541882.864946
0.0,-0.053,1581541882.864947
0.0,-0.052000000000000005,1581541882.864948
0.0,-0.051000000000000004,1581541882.864949
0.0,-0.05,1581541882.86495
0.0,-0.049,1581541882.864951
0.0,-0.048,1581541882.864952
0.0,-0.047,1581541882.864953
0.0,-0.046,1581541882.864954
0.0,-0.045,1581541882.864955
0.0,-0.044,1581541882.864956
0.0,-0.043000000000000003,1581541882.864957
0.0,-0.042,1581541882.864958
0.0,-0.041,1581541882.864959
0.0,-0.04,1581541882.86496
0.0,-0.039,1581541882.864961
0.0,-0.038,1581541882.864962
0.0,-0.037,1581541882.864963
0.0,-0.036000000000000004,1581541882.864964
0.0,-0.035,1581541882.864965
0.0,-0.034,1581541882.864966
0.0,-0.033,1581541882.864967
0.0,-0.032,1581541882.864968
0.0,-0.031,1581541882.864969
0.0,-0.03,1581541882.86497
0.0,-0.029,1581541882.864971
0.0,-0.028,1581541882.864972
0.0,-0.027,1581541882.864973
0.0,-0.026000000000000002,1581541882.864974
0.0,-0.025,1581541882.864975
0.0,-0.024,1581541882.864976
0.0,-0.023,1581541882.864977
0.0,-0.022,1581541882.864978
0.0,-0.021,1581541882.864979
0.0,-0.02,1581541882.86498
0.0,-0.019,1581541882.864981
0.0,-0.018000000000000002,1581541882.864982
0.0,-0.017,1581541882.864983
0.0,-0.016,1581541882.864984
0.0,-0.015,1581541882.864985
0.0,-0.014,1581541882.864986
0.0,-0.013000000000000001,1581541882.864987
0.0,-0.012,1581541882.864988
0.0,-0.011,1581541882.864989
0.0,-0.01,1581541882.86499
0.0,-0.009000000000000001,1581541882.864991
0.0,-0.008,1581541882.864992
0.0,-0.007,1581541882.864993
0.0,-0.006,1581541882.864994
0.0,-0.005,1581541882.864995
0.0,-0.004,1581541882.864996
0.0,-0.003,1581541882.864997
0.0,-0.002,1581541882.864998
0.0,-0.001,1581541882.864999
0.0,0.0,1581541882.865
0.0,-0.099,1581541882.764901
0.0,-0.098,1581541882.764902
0.0,-0.097,1581541882.764903
0.0,-0.096,1581541882.764904
0.0,-0.095,1581541882.764905
0.0,-0.094,1581541882.764906
0.0,-0.093,1581541882.764907
0.0,-0.092,1581541882.764908
0.0,-0.091,1581541882.764909
0.0,-0.09,1581541882.76491
0.0,-0.089,1581541882.764911
0.0,-0.088,1581541882.764912
0.0,-0.08700000000000001,1581541882.764913
0.0,-0.08600000000000001,1581541882.764914
0.0,-0.085,1581541882.764915
0.0,-0.084,1581541882.764916
0.0,-0.083,1581541882.764917
0.0,-0.082,1581541882.764918
0.0,-0.081,1581541882.764919
0.0,-0.08,1581541882.76492
0.0,-0.079,1581541882.764921
0.0,-0.078,1581541882.764922
0.0,-0.077,1581541882.764923
0.0,-0.076,1581541882.764924
0.0,-0.075,1581541882.764925
0.0,-0.074,1581541882.764926
0.0,-0.073,1581541882.764927
0.0,-0.07200000000000001,1581541882.764928
0.0,-0.07100000000000001,1581541882.764929
0.0,-0.07,1581541882.76493
0.0,-0.069,1581541882.764931
0.0,-0.068,1581541882.764932
0.0,-0.067,1581541882.764933
0.0,-0.066,1581541882.764934
0.0,-0.065,1581541882.764935
0.0,-0.064,1581541882.764936
0.0,-0.063,1581541882.764937
0.0,-0.062,1581541882.764938
0.0,-0.061,1581541882.764939
0.0,-0.06,1581541882.76494
0.0,-0.059000000000000004,1581541882.764941
0.0,-0.058,1581541882.764942
0.0,-0.057,1581541882.764943
0.0,-0.056,1581541882.764944
0.0,-0.055,1581541882.764945
0.0,-0.054,1581541882.764946
0.0,-0.053,1581541882.764947
0.0,-0.052000000000000005,1581541882.764948
0.0,-0.051000000000000004,1581541882.764949
