blink_data,blink_tick_ms,epoch
0.0,-0.099,1582325421.034901
0.0,-0.098,1582325421.034902
0.0,-0.097,1582325421.034903
0.0,-0.096,1582325421.034904
0.0,-0.095,1582325421.034905
0.0,-0.094,1582325421.034906
0.0,-0.093,1582325421.034907
0.0,-0.092,1582325421.034908
0.0,-0.091,1582325421.034909
0.0,-0.09,1582325421.03491
0.0,-0.089,1582325421.034911
0.0,-0.088,1582325421.034912
0.0,-0.08700000000000001,1582325421.034913
0.0,-0.08600000000000001,1582325421.034914
0.0,-0.085,1582325421.034915
0.0,-0.084,1582325421.034916
0.0,-0.083,1582325421.034917
0.0,-0.082,1582325421.034918
0.0,-0.081,1582325421.034919
0.0,-0.08,1582325421.03492
0.0,-0.079,1582325421.034921
0.0,-0.078,1582325421.034922
0.0,-0.077,1582325421.034923
0.0,-0.076,1582325421.034924
0.0,-0.075,1582325421.034925
0.0,-0.074,1582325421.034926
0.0,-0.073,1582325421.034927
0.0,-0.07200000000000001,1582325421.034928
0.0,-0.07100000000000001,1582325421.034929
0.0,-0.07,1582325421.03493
0.0,-0.069,1582325421.034931
0.0,-0.068,1582325421.034932
0.0,-0.067,1582325421.034933
0.0,-0.066,1582325421.034934
0.0,-0.065,1582325421.034935
0.0,-0.064,1582325421.034936
0.0,-0.063,1582325421.034937
0.0,-0.062,1582325421.034938
0.0,-0.061,1582325421.034939
0.0,-0.06,1582325421.03494
0.0,-0.059000000000000004,1582325421.034941
0.0,-0.058,1582325421.034942
0.0,-0.057,1582325421.034943
0.0,-0.056,1582325421.034944
0.0,-0.055,1582325421.034945
0.0,-0.054,1582325421.034946
0.0,-0.053,1582325421.034947
0.0,-0.052000000000000005,1582325421.034948
0.0,-0.051000000000000004,1582325421.034949
0.0,-0.05,1582325421.03495
0.0,-0.049,1582325421.034951
0.0,-0.048,1582325421.034952
0.0,-0.047,1582325421.034953
0.0,-0.046,1582325421.034954
0.0,-0.045,1582325421.034955
0.0,-0.044,1582325421.034956
0.0,-0.043000000000000003,1582325421.034957
0.0,-0.042,1582325421.034958
0.0,-0.041,1582325421.034959
0.0,-0.04,1582325421.03496
0.0,-0.039,1582325421.034961
0.0,-0.038,1582325421.034962
0.0,-0.037,1582325421.034963
0.0,-0.036000000000000004,1582325421.034964
0.0,-0.035,1582325421.034965
0.0,-0.034,1582325421.034966
0.0,-0.033,1582325421.034967
0.0,-0.032,1582325421.034968
0.0,-0.031,1582325421.034969
0.0,-0.03,1582325421.03497
0.0,-0.029,1582325421.034971
0.0,-0.028,1582325421.034972
0.0,-0.027,1582325421.034973
0.0,-0.026000000000000002,1582325421.034974
0.0,-0.025,1582325421.034975
0.0,-0.024,1582325421.034976
0.0,-0.023,1582325421.034977
0.0,-0.022,1582325421.034978
0.0,-0.021,1582325421.034979
0.0,-0.02,1582325421.03498
0.0,-0.019,1582325421.034981
0.0,-0.018000000000000002,1582325421.034982
0.0,-0.017,1582325421.034983
0.0,-0.016,1582325421.034984
